rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013,rt1_2014
0.0767856,0.0920368,0.135168,0.16313,0.122767,0.150212,0.150718,0.154912,0.0837848,0.166968,0.0792108,0.161562,0.136276,0.287756,0.192541,0.68669,0.115445,0.672301
0.157848,0.12598,0.229363,0.214498,0.228837,0.225663,0.22415,0.167212,0.16656,0.196407,0.138017,0.18108,0.135615,0.363353,0.410623,1.88119,0.31005,2.16683
0.291005,0.232203,0.386619,0.573388,0.428184,0.292017,0.326559,0.35544,0.219337,0.349025,0.379733,0.358382,0.380222,0.412008,0.720882,0.938776,0.866715,2.81035
0.716299,0.611317,0.711971,0.858743,0.903727,0.710556,0.685234,0.581123,0.597682,0.645259,0.650473,0.939597,0.591753,0.951907,1.2321,4.65493,0.979719,3.83747
0.107568,0.0882072,0.155399,0.131658,0.166739,0.151564,0.17805,0.205266,0.124452,0.131427,0.145973,0.142837,0.111676,0.201312,0.166535,0.537547,0.195757,0.609333
0.126084,0.120822,0.255621,0.387425,0.220029,0.253431,0.268827,0.204054,0.131657,0.255196,0.187928,0.278738,0.249008,0.378914,0.252959,0.72808,0.215067,1.64221
0.418411,0.415248,0.560298,0.759046,0.773707,0.874284,0.572336,0.576902,0.456454,0.521478,0.490071,0.801735,0.535811,0.957695,0.797964,3.74841,0.592278,8.36711
0.144022,0.102221,0.137499,0.181144,0.17687,0.140815,0.158434,0.111717,0.058345,0.116848,0.136726,0.204509,0.111207,0.270987,0.175016,0.543242,0.159986,0.789146
0.362401,0.233093,0.432758,0.669899,0.549106,0.472394,0.408283,0.369318,0.216052,0.448079,0.39262,0.720409,0.688695,0.599653,1.00446,2.37017,0.353347,4.20023
0.193278,0.162849,0.243678,0.349651,0.234889,0.321707,0.181807,0.186046,0.13178,0.205145,0.167473,0.231339,0.309732,0.31138,0.319188,0.847683,0.225936,3.68607
0.135598,0.101284,0.130769,0.257974,0.190827,0.180714,0.201271,0.113539,0.0893834,0.131055,0.0989089,0.180453,0.22255,0.212926,0.164503,0.694554,0.261098,2.79527
0.573697,0.550232,0.635919,1.19534,0.900308,0.869407,1.10515,0.818558,0.743716,0.821298,0.723987,1.1137,0.772048,1.12187,1.72778,4.16264,0.83965,12.043
0.132436,0.102917,0.1716,0.171037,0.188916,0.198178,0.146713,0.177911,0.105083,0.190603,0.184406,0.219096,0.281757,0.234278,0.367348,0.632833,0.230744,1.05495
0.57869,0.530481,0.960171,0.800792,0.947589,1.07166,0.837065,0.588194,0.639263,0.999629,0.671449,0.904778,0.745011,1.39971,1.1269,5.08509,1.13486,2.2401
0.309592,0.234257,0.322515,0.464972,0.375762,0.389386,0.343263,0.305821,0.243872,0.245213,0.196624,0.283703,0.230942,0.365552,0.321959,1.71583,0.305361,1.31995
0.603717,0.434267,0.782397,1.23938,0.906722,0.912054,1.01347,0.811399,0.609866,0.769765,0.712616,1.35284,0.969346,1.20862,1.92925,4.57276,1.65913,13.0037
0.371207,0.315909,0.496288,0.520458,0.542165,0.485836,0.490061,0.385158,0.458304,0.405615,0.424311,0.681254,0.645806,1.23415,1.28559,1.68919,0.409814,3.95915
0.17842,0.117484,0.305075,0.212974,0.215399,0.257045,0.234757,0.215089,0.131847,0.301354,0.191236,0.295966,0.247744,0.349399,0.148888,1.43557,0.279547,4.64885
0.0984927,0.0736458,0.125583,0.175233,0.146629,0.183494,0.124486,0.102647,0.094913,0.128301,0.112571,0.115452,0.209868,0.141524,0.124206,0.682776,0.089286,1.67053
0.403055,0.410485,0.878484,0.963449,0.756349,0.805722,0.751584,0.58458,0.582545,0.628883,0.441683,0.649493,0.543513,0.911078,0.784007,2.89796,0.539717,8.21666
0.203064,0.188885,0.371373,0.508685,0.404322,0.456404,0.283983,0.210106,0.324457,0.402578,0.18743,0.457719,0.323444,0.66225,0.578446,1.47039,0.362343,2.90233
0.391111,0.394382,0.469079,0.552541,0.567439,0.578944,0.56456,0.435055,0.398849,0.791037,0.454172,0.923207,0.770316,0.82353,0.838537,1.33904,0.637,4.78507
0.540866,0.407768,0.568478,0.901248,0.890861,0.751799,0.506709,0.681513,0.346583,0.805836,0.581856,0.82782,0.681136,0.902926,1.32065,3.36569,0.450208,12.2345
0.148732,0.0851582,0.171745,0.271456,0.211147,0.198579,0.166312,0.154555,0.0968047,0.14374,0.119181,0.125279,0.158699,0.19639,0.14301,0.64298,0.096052,0.913792
0.259826,0.238937,0.365733,0.467781,0.378093,0.421493,0.239977,0.30601,0.306291,0.393616,0.243176,0.364305,0.321828,0.584064,0.685306,1.47589,0.268494,3.50843
0.463122,0.239326,0.536253,0.549231,0.603464,0.54564,0.471772,0.38878,0.345172,0.581641,0.427758,0.76448,0.566865,0.739843,0.481832,3.23583,0.364919,3.95663
0.657374,0.594078,1.03113,1.09813,1.14645,0.92178,0.849796,0.799596,0.68603,0.938521,1.14791,1.10256,1.11973,1.54994,1.38292,4.61463,1.94413,13.1798
0.143356,0.125322,0.187839,0.269417,0.284327,0.225599,0.2432,0.187789,0.181757,0.173372,0.180599,0.201892,0.207604,0.386281,0.520668,0.481042,0.504053,2.24573
0.620914,0.413369,0.775353,1.04308,0.82854,0.924123,0.83878,0.58307,0.550745,0.650619,0.58241,0.841446,0.611951,1.71359,0.658067,4.20968,0.703672,6.62108
0.380653,0.351354,0.605471,0.833527,0.766306,0.955356,0.973363,0.493795,0.680398,0.680014,0.509489,1.05679,0.903782,1.25871,0.680679,3.40729,0.82627,8.33294
1.10925,1.49246,1.59331,1.83357,2.03403,1.64407,1.96084,1.90253,1.5493,1.77613,1.79014,2.37512,2.22266,4.61305,5.04043,6.33616,3.00285,8.06965
0.276586,0.218803,0.490645,0.522199,0.36343,0.408501,0.454858,0.414097,0.423246,0.41556,0.364363,0.271491,0.314933,0.497777,0.473551,1.6887,0.207671,5.41042
0.260685,0.206216,0.545238,0.57901,0.453077,0.471466,0.421862,0.518679,0.322847,0.452106,0.216246,0.599049,0.364761,0.808833,0.606966,1.88037,0.35112,5.22901
0.117546,0.0962096,0.13443,0.167906,0.176598,0.18491,0.148115,0.13317,0.1121,0.164118,0.117031,0.184544,0.122186,0.29671,0.323683,0.681652,0.37952,1.17186
0.193417,0.153233,0.344115,0.344137,0.268914,0.280336,0.238621,0.20123,0.19728,0.276698,0.196878,0.274796,0.27452,0.258163,0.401595,1.6177,0.326353,9.66913
0.459501,0.40349,0.521982,0.666674,0.484701,0.442163,0.535508,0.490159,0.462589,0.436403,0.36267,0.516665,0.644985,0.852349,0.462576,2.33323,0.470851,3.88541
0.491163,0.546978,0.972357,1.09533,0.971831,0.699253,0.762583,0.679999,0.544449,0.778367,0.647252,0.935878,0.589255,0.907823,1.45413,4.19698,1.08799,3.24851
0.358759,0.273277,0.575498,0.517761,0.534239,0.502772,0.616736,0.405789,0.272455,0.420156,0.53572,0.562895,0.51127,0.822066,0.685892,1.19387,0.352603,2.55952
0.294693,0.206307,0.281535,0.338737,0.328883,0.309232,0.386294,0.297368,0.242888,0.338251,0.300453,0.308665,0.287905,0.502074,0.333168,1.81262,0.245655,4.22199
0.143668,0.0918709,0.194876,0.217208,0.237256,0.180736,0.163494,0.152261,0.105392,0.241206,0.0925143,0.109535,0.150855,0.224155,0.135339,0.314631,0.110703,0.251707
0.656444,0.718031,0.943447,0.997642,1.07296,0.780989,0.896581,0.621357,0.700927,0.881096,0.659463,0.794238,0.786376,1.34537,1.33336,2.82987,0.75976,9.84872
0.234017,0.157067,0.447081,0.301749,0.347619,0.437278,0.306558,0.202481,0.268293,0.270084,0.356337,0.382701,0.428073,0.44608,0.518726,1.11975,0.581815,1.447
0.2331,0.219633,0.318902,0.407377,0.298947,0.328569,0.297957,0.337268,0.197726,0.417599,0.226173,0.32083,0.251537,0.504229,0.317399,1.18101,0.344055,7.05518
0.222728,0.18012,0.234375,0.304404,0.211752,0.271541,0.200627,0.20984,0.140492,0.16708,0.169089,0.375095,0.223868,0.165297,0.209853,0.84431,0.325864,3.44686
0.502896,0.260829,0.624828,0.678951,0.671678,0.466982,0.828244,0.520666,0.398693,0.634729,0.398449,0.537014,0.544674,0.826365,0.769885,1.97324,0.525628,2.56156
0.123268,0.124326,0.227927,0.227286,0.215157,0.239437,0.171513,0.186456,0.164891,0.190694,0.115939,0.234907,0.146405,0.30511,0.200706,1.07828,0.224276,0.740724
0.470063,0.292176,0.667185,0.605579,0.417746,0.52884,0.693011,0.368901,0.30802,0.411824,0.503229,0.579781,0.405547,0.637785,0.449073,2.10389,0.491716,5.19346
0.135966,0.0922344,0.21755,0.182098,0.187239,0.165455,0.160178,0.152341,0.135903,0.20889,0.15313,0.163902,0.175422,0.187845,0.252883,1.25055,0.407426,1.44139
0.320558,0.270923,0.432187,0.455424,0.692737,0.575884,0.572604,0.376314,0.229796,0.334447,0.564341,0.500315,0.685876,0.691299,0.627544,2.64857,0.434351,10.9215
0.281525,0.246128,0.380275,0.463821,0.440804,0.5803,0.377415,0.334851,0.239463,0.331545,0.221593,0.388098,0.316223,0.466725,0.427549,0.578461,0.2259,5.42587
0.173639,0.157232,0.184129,0.314149,0.246995,0.175666,0.227166,0.147773,0.172446,0.204869,0.117645,0.177572,0.196168,0.305371,0.204263,0.543225,0.446436,0.512743
0.203767,0.175932,0.194084,0.262866,0.290437,0.203372,0.242167,0.197977,0.165539,0.190452,0.225132,0.202202,0.215209,0.228061,0.167092,0.453035,0.244017,1.16018
0.100718,0.0898726,0.166099,0.157926,0.189017,0.16473,0.179651,0.102727,0.109309,0.212151,0.1059,0.17551,0.106052,0.171454,0.104748,0.453071,0.135787,0.898119
0.172137,0.171431,0.258771,0.263458,0.262023,0.207516,0.227957,0.188911,0.116308,0.18897,0.18818,0.269673,0.21359,0.234816,0.284182,0.737033,0.150092,1.76051
0.102807,0.0797785,0.126877,0.16607,0.186046,0.170973,0.117358,0.121298,0.0693398,0.149851,0.119835,0.197095,0.154863,0.23319,0.208641,0.774147,0.192479,2.58574
0.10143,0.106336,0.136523,0.128862,0.13728,0.173491,0.143806,0.135308,0.1257,0.139875,0.110085,0.174108,0.0834614,0.194196,0.212051,0.919467,0.214872,0.629543
0.431077,0.271196,0.404231,0.745376,0.607153,0.38013,0.478265,0.344982,0.464743,0.349225,0.402055,0.408297,0.471758,0.503539,0.580938,0.973274,0.494622,5.66182
0.274256,0.191079,0.348948,0.299245,0.394008,0.306178,0.349181,0.273421,0.246421,0.277314,0.270777,0.383397,0.421552,0.633506,0.315455,1.71781,0.453385,0.868366
0.181523,0.181983,0.211393,0.292061,0.296471,0.207717,0.219014,0.161626,0.136705,0.224461,0.150551,0.215626,0.261451,0.276437,0.657288,0.684954,0.323618,5.90823
0.169843,0.151349,0.225459,0.243491,0.218918,0.202864,0.300553,0.180986,0.170286,0.205886,0.204145,0.336756,0.273314,0.573198,0.330665,1.66348,0.239011,2.93569
0.591292,0.551766,0.746086,0.879787,0.89649,0.790976,0.885744,0.479078,0.473784,0.908152,0.651019,0.843781,0.668021,0.914802,1.38288,3.7257,0.825314,5.36989
0.199837,0.119313,0.243593,0.229538,0.26067,0.175223,0.237757,0.219077,0.211933,0.197573,0.176495,0.281841,0.359985,0.229092,0.216229,0.974435,0.242339,2.39374
0.615987,0.707087,0.97802,1.52501,1.11948,1.19808,1.08063,0.795955,0.775345,1.19261,0.885605,0.915585,0.768869,0.928568,0.806367,2.83857,1.04739,6.70271
0.295994,0.161118,0.380421,0.420209,0.374708,0.364736,0.456869,0.281392,0.310351,0.500751,0.270338,0.387425,0.389996,0.646497,0.585226,1.311,0.437297,6.91054
0.139952,0.138069,0.160169,0.220125,0.196021,0.207852,0.193044,0.150308,0.152332,0.167545,0.0877448,0.17637,0.11753,0.187809,0.147719,0.502391,0.0886114,1.31053
0.156514,0.0977896,0.207649,0.208639,0.183258,0.182794,0.204444,0.113169,0.132955,0.230167,0.128393,0.230071,0.152788,0.242158,0.52228,0.834,0.229318,1.63512
0.80932,0.630785,0.948658,1.37483,1.17996,0.939286,1.15587,0.752216,0.588914,0.759359,0.919036,1.30209,0.869344,1.2113,0.876436,2.48931,0.660952,5.4022
0.248363,0.200882,0.339932,0.37011,0.320308,0.335392,0.228023,0.188427,0.204332,0.353285,0.233241,0.323568,0.403666,0.454986,0.461558,1.86438,0.376596,4.316
0.211252,0.175068,0.341537,0.307569,0.321828,0.295513,0.250637,0.208569,0.210572,0.274104,0.188319,0.179862,0.288708,0.41685,0.560354,1.36331,0.289964,3.92649
0.120566,0.10136,0.172288,0.201582,0.153946,0.194404,0.109068,0.142203,0.0838435,0.108224,0.145662,0.263462,0.179346,0.185116,0.280492,0.432156,0.168038,0.407374
0.423537,0.372533,0.50274,0.562601,0.470392,0.471818,0.643081,0.426678,0.440878,0.291023,0.424628,0.510529,0.429665,0.420662,0.323897,1.17292,0.236071,3.84391
0.417283,0.51091,0.713255,0.909174,0.60219,0.769697,0.715435,0.573113,0.518667,0.631937,0.51528,0.680644,0.63532,1.02049,0.507694,1.86779,0.30636,5.67351
0.188411,0.207717,0.380673,0.349314,0.287411,0.300078,0.292931,0.282827,0.225009,0.339245,0.197632,0.234005,0.148354,0.294504,0.402736,0.424063,0.370587,1.04609
0.252641,0.166783,0.41931,0.401737,0.33467,0.324353,0.246935,0.280723,0.178427,0.233736,0.274411,0.368969,0.304545,0.310407,0.366078,1.20477,0.276912,0.933464
0.160209,0.127007,0.167061,0.170682,0.197653,0.172451,0.174968,0.129445,0.128862,0.183223,0.150797,0.163676,0.139949,0.230151,0.242672,0.749159,0.127341,1.61315
0.17904,0.226648,0.236875,0.328046,0.278819,0.317178,0.324424,0.185977,0.267421,0.264443,0.244784,0.315326,0.439251,0.450658,0.20366,1.15676,0.410452,1.86852
0.376444,0.235354,0.491307,0.7516,0.647658,0.41731,0.554625,0.491453,0.448987,0.536733,0.536853,0.422005,0.361221,0.934714,0.503115,2.26936,0.2751,4.41025
0.52664,0.383978,0.599797,0.952026,0.588747,0.616793,0.64426,0.545417,0.362907,0.551677,0.419961,0.713759,0.494579,0.766717,0.509033,2.27714,0.415133,4.88384
0.151506,0.121413,0.31099,0.217819,0.190796,0.22888,0.192615,0.183505,0.116165,0.223614,0.18051,0.300949,0.232226,0.321797,0.605295,1.22164,0.195295,1.77411
0.85035,0.800274,1.52444,1.40762,1.12739,1.05844,1.17147,0.968518,0.907705,1.15743,0.83059,1.84369,1.39206,1.2336,1.71556,8.59495,2.67548,9.43524
0.228672,0.225647,0.329366,0.41423,0.407039,0.380695,0.315775,0.262825,0.16435,0.250753,0.225374,0.372641,0.289834,0.246889,0.892252,0.887658,0.1761,2.84679
0.28974,0.173768,0.287304,0.330623,0.341981,0.367661,0.324797,0.282073,0.207618,0.379075,0.29812,0.221404,0.363031,0.269439,0.387708,0.670827,0.431513,1.27858
0.337392,0.41329,0.632261,0.632468,0.648104,0.716868,0.406751,0.474238,0.308854,0.648369,0.38898,0.671803,0.508103,0.583404,0.490062,1.33775,0.241656,2.7729
0.116971,0.107616,0.185955,0.166944,0.18697,0.126589,0.135538,0.146814,0.0810812,0.141432,0.110958,0.141479,0.116641,0.147221,0.216508,0.754101,0.164581,2.2319
0.303511,0.217591,0.386906,0.367549,0.454815,0.386465,0.425418,0.373597,0.292956,0.381523,0.364242,0.57819,0.492997,0.660457,0.480977,2.62645,0.568981,7.54628
0.121589,0.0826022,0.181594,0.194903,0.150027,0.107738,0.125184,0.0998922,0.0991019,0.135472,0.0978817,0.169797,0.107406,0.101949,0.141195,0.470597,0.127725,1.26337
0.174059,0.156006,0.259506,0.231157,0.189775,0.181032,0.230087,0.166666,0.140359,0.222767,0.115526,0.378829,0.246333,0.264644,0.31403,0.736071,0.297839,1.73367
0.389203,0.242481,0.452902,0.555323,0.407971,0.318995,0.402181,0.344729,0.269316,0.348201,0.290377,0.400871,0.447768,0.349724,0.395071,1.68258,0.420874,5.20975
0.180402,0.0990464,0.184573,0.276374,0.230359,0.240213,0.244563,0.140829,0.140375,0.111897,0.127519,0.182282,0.204346,0.30249,0.211031,0.699209,0.153982,1.6646
0.264648,0.18224,0.294457,0.270332,0.314803,0.259411,0.325971,0.226585,0.189983,0.23438,0.142444,0.222275,0.245844,0.316167,0.430419,0.5428,0.229607,1.11487
0.237536,0.17411,0.310367,0.350609,0.334969,0.372152,0.376699,0.269944,0.258184,0.300031,0.440495,0.41453,0.315429,0.414517,0.672704,1.34435,0.316067,3.01549
0.166435,0.0814739,0.145499,0.171221,0.211649,0.168864,0.138045,0.129836,0.127352,0.121034,0.138801,0.141613,0.128441,0.300057,0.371216,0.640711,0.208916,0.387493
0.19321,0.215785,0.300913,0.463777,0.366764,0.403608,0.277968,0.329071,0.265213,0.356765,0.224217,0.350941,0.287024,0.39047,0.499926,1.16614,0.605977,2.25943
0.667605,0.538109,0.714767,1.13054,0.956423,0.854275,1.05674,0.592247,0.792701,0.513202,0.422858,0.613557,0.545504,0.568344,0.714451,2.1409,1.16929,4.70228
0.20849,0.245493,0.291519,0.428484,0.481952,0.282912,0.321699,0.320291,0.187007,0.369295,0.318133,0.407241,0.338898,0.465171,0.619654,0.663425,0.368175,1.28314
0.222605,0.149924,0.304164,0.383825,0.30728,0.26945,0.281025,0.233245,0.185717,0.313239,0.25694,0.486086,0.339369,0.394858,0.442686,0.542329,0.257894,3.52027
0.383399,0.341722,0.476116,0.620074,0.705062,0.729169,0.537764,0.388452,0.318635,0.688596,0.391939,0.594706,0.457877,0.560184,0.423932,1.59559,0.614426,3.16079
0.334607,0.230064,0.381364,0.406929,0.44568,0.316743,0.341366,0.335295,0.223677,0.306331,0.394979,0.40962,0.363962,0.43967,0.441464,1.23635,0.203728,3.23248
0.25787,0.297136,0.46931,0.440114,0.516514,0.416178,0.321318,0.310431,0.21912,0.448053,0.169585,0.308751,0.261095,0.407275,0.303359,1.16705,0.255082,8.95505
0.140419,0.131159,0.178908,0.216859,0.239204,0.241536,0.178156,0.150237,0.156284,0.164227,0.211417,0.172177,0.185536,0.212594,0.283027,0.663442,0.135291,1.44657
0.310773,0.317289,0.46916,0.49405,0.420476,0.513805,0.484018,0.361604,0.33656,0.403392,0.442369,0.55228,0.403476,0.398202,0.561597,1.68882,0.796757,3.66409
0.163914,0.133191,0.263456,0.276004,0.341911,0.242581,0.234119,0.150578,0.149529,0.184877,0.184663,0.376386,0.26946,0.434063,0.28411,1.29776,0.222193,6.84955
0.193505,0.10405,0.242565,0.276883,0.295591,0.222359,0.206502,0.247202,0.147277,0.153734,0.208921,0.274775,0.239584,0.3585,0.2176,0.912228,0.249166,2.36895
0.586597,0.579858,1.13036,1.06878,1.20092,0.913679,0.82404,0.80416,0.598421,0.932019,0.680741,1.02745,0.871437,1.23546,1.65303,2.66631,1.32219,4.06588
0.292771,0.251242,0.42942,0.516677,0.476225,0.429105,0.456367,0.278859,0.250606,0.400412,0.371829,0.530126,0.307561,1.14516,0.795223,3.20724,0.625396,4.31891
0.186255,0.175906,0.273307,0.366781,0.469631,0.382872,0.37381,0.231368,0.219194,0.442226,0.205019,0.349167,0.316964,0.484978,0.393782,1.71025,0.270937,2.08971
0.348069,0.336912,0.730266,0.552654,0.687235,0.575259,0.737848,0.475096,0.423724,0.407147,0.522916,0.948822,0.705484,0.878859,0.592803,0.920962,0.581729,3.01166
0.220848,0.130334,0.229813,0.267903,0.239615,0.258891,0.29863,0.235226,0.208592,0.260253,0.260734,0.310958,0.344565,0.446946,0.473597,1.09786,0.431776,3.40654
0.263038,0.165838,0.204066,0.375845,0.226289,0.235525,0.270594,0.216239,0.150651,0.26744,0.15522,0.28795,0.160886,0.447598,0.258287,1.10915,0.240518,1.44263
0.191792,0.148255,0.294919,0.263505,0.248286,0.224005,0.243364,0.177308,0.180847,0.232087,0.174566,0.224394,0.187477,0.260959,0.267919,0.578221,0.216885,7.68317
0.63382,0.453215,0.761284,0.852273,0.695364,0.637504,0.653426,0.629753,0.370933,0.725134,0.507777,0.483721,0.574924,0.84744,0.881392,3.68962,0.490666,16.0421
0.209002,0.159367,0.25575,0.252737,0.294953,0.242813,0.33454,0.188611,0.197853,0.26367,0.164393,0.23524,0.173911,0.220668,0.198001,0.66989,0.324028,0.71557
0.36082,0.323476,0.54795,0.64939,0.649281,0.436696,0.514293,0.294168,0.336467,0.280904,0.373981,0.403992,0.477664,0.582244,0.626762,1.03103,0.374094,1.44902
0.271618,0.274033,0.600312,0.758339,0.548455,0.614604,0.547052,0.416072,0.41647,0.450185,0.580253,0.454511,0.432623,0.849515,0.998172,2.37044,0.291756,4.36967
0.41004,0.302387,0.3222,0.512264,0.405377,0.425902,0.347607,0.246203,0.285394,0.333675,0.20771,0.348002,0.248488,0.37333,0.464384,0.934781,0.235231,0.691601
0.138755,0.14646,0.193321,0.254918,0.197401,0.164279,0.165328,0.1012,0.100748,0.180336,0.114789,0.214082,0.154662,0.407881,0.199048,0.50758,0.1152,0.875986
0.293656,0.183667,0.246956,0.408017,0.257585,0.270242,0.319174,0.200738,0.175842,0.215199,0.177793,0.29825,0.228854,0.300026,0.295996,0.848121,0.0835569,2.2269
0.383977,0.27323,0.550205,0.59558,0.615059,0.437594,0.517621,0.430036,0.371672,0.443816,0.357199,0.45533,0.434892,0.653676,0.615113,2.19907,0.514794,2.63878
0.20925,0.128832,0.279995,0.287328,0.284238,0.334227,0.347686,0.217107,0.197035,0.205108,0.211172,0.451535,0.29456,0.276285,0.291221,1.32035,0.158638,2.19292
0.158642,0.13859,0.286096,0.229072,0.221367,0.229622,0.199957,0.138106,0.197507,0.247205,0.145111,0.213846,0.268586,0.528218,0.368566,1.3479,0.343022,4.76174
0.1876,0.181067,0.344508,0.311681,0.336368,0.321381,0.210121,0.212356,0.162401,0.315523,0.191161,0.375714,0.284767,0.443498,0.437914,2.21054,0.293123,11.8275
0.202377,0.116801,0.222837,0.25221,0.293548,0.260596,0.233964,0.186397,0.124311,0.198617,0.196242,0.270113,0.23093,0.313437,0.311122,0.793987,0.322218,2.683
0.0844896,0.0875177,0.139365,0.164495,0.140438,0.130746,0.129576,0.114983,0.108229,0.11543,0.106799,0.150442,0.123498,0.168215,0.113001,0.690748,0.183023,0.975143
0.107121,0.0841985,0.10693,0.131378,0.148836,0.13048,0.127467,0.0933285,0.114734,0.148636,0.118704,0.190527,0.195414,0.197344,0.302944,0.487301,0.21715,1.04946
0.317253,0.324285,0.443674,0.544238,0.600524,0.560954,0.463394,0.399713,0.336332,0.431142,0.375603,0.520799,0.454955,0.59419,0.756845,3.24369,0.771536,1.59915
0.251338,0.24068,0.282538,0.36722,0.402932,0.30531,0.284892,0.233626,0.171437,0.257736,0.249021,0.23554,0.179436,0.649199,0.463266,0.696557,0.29137,2.742
0.2126,0.184795,0.203092,0.284706,0.312207,0.296991,0.296509,0.223417,0.121875,0.245425,0.211436,0.270159,0.224163,0.279674,0.295362,0.447609,0.187834,1.25102
0.681959,0.422582,0.812722,0.988626,1.03763,0.844948,0.781605,0.743522,0.551542,1.04143,1.05063,1.0655,1.06257,0.85701,1.19492,6.02749,1.90988,6.29533
0.129831,0.0873951,0.138121,0.140667,0.143822,0.125966,0.110226,0.0845309,0.0765489,0.102052,0.10494,0.149016,0.128398,0.147482,0.109479,0.456752,0.136115,2.78129
0.10713,0.071607,0.131362,0.123597,0.157409,0.13937,0.138737,0.11727,0.0785469,0.119373,0.0941425,0.185144,0.103522,0.124729,0.161491,0.348682,0.133747,0.575997
0.175375,0.125711,0.153883,0.169409,0.229224,0.185554,0.199702,0.137923,0.136541,0.221399,0.217489,0.249726,0.235239,0.254082,0.724523,1.01859,0.332235,2.25391
0.168248,0.112522,0.238492,0.376973,0.277403,0.285956,0.274314,0.217364,0.140936,0.286314,0.146221,0.266239,0.236573,0.331762,0.42234,1.08873,0.376954,0.805486
