rdev1_1996,rdev1_1997,rdev1_1998,rdev1_1999,rdev1_2000,rdev1_2001,rdev1_2002,rdev1_2003,rdev1_2004,rdev1_2005,rdev1_2006,rdev1_2007,rdev1_2008,rdev1_2009,rdev1_2010,rdev1_2011,rdev1_2012,rdev1_2013,rdev1_2014
-0.441479,-0.417246,-0.569682,-0.259483,-0.0622933,-0.0267219,0.0945877,0.0169003,-0.617811,-0.370139,0.104835,-0.732571,-0.269073,-0.615478,0.401451,-0.331395,1.18124,-0.245048,3.18201
-0.513978,-0.597161,-0.606388,-0.317827,0.205011,-0.0372598,0.0783845,-0.119129,-0.37719,-0.550663,0.0203516,-0.588322,0.0136409,-0.102326,0.404114,0.125272,1.16779,-0.0264769,1.83729
-0.546814,-0.539161,-0.694755,-0.0323389,0.0249497,0.0413554,-0.137396,-0.160257,0.0423975,-0.508079,-0.216718,-0.571604,-0.339681,-0.254549,0.44282,0.34195,1.41469,-0.275445,2.01974
-0.290292,-0.596104,-0.655259,-0.243215,-0.306722,0.0126694,0.0149024,-0.201255,-0.316411,-0.208675,-0.150728,-0.353678,-0.0398916,-0.198568,0.103674,0.462329,0.720476,-0.331684,2.58518
-0.694864,-0.62139,-0.868675,-0.362745,0.0347096,0.161417,-0.0148035,0.0482699,-0.378533,-0.559356,0.15756,-0.0275149,-0.0687079,0.0479602,0.186089,0.209626,1.1773,-0.396311,2.02552
-0.590526,-0.322319,-0.715571,0.0937935,0.0182909,-0.0063263,-0.0936547,-0.241677,-0.669191,-0.645846,-0.069292,-0.413331,0.00515394,-0.0902861,0.488803,0.469729,1.35101,-0.396236,1.79978
-0.414985,-0.546906,-0.492025,-0.154905,0.154918,-0.0405984,-0.158397,-0.0271228,-0.0928444,-0.966428,0.00629047,-0.544227,-0.0571801,-0.23264,0.0945681,0.294648,1.17168,-0.288642,2.35526
-0.228281,-0.178092,-0.518317,-0.1043,0.156204,0.00578377,-0.287255,-0.169522,-0.493091,-0.655102,-0.465941,-0.429165,0.378677,0.41991,0.146273,0.285888,0.918324,0.0704409,1.15609
-0.411386,-0.254467,-0.615974,-0.243783,0.0316692,0.0523386,-0.131922,-0.088178,-0.00697843,-0.315989,-0.181834,-0.576415,-0.00921891,-0.20293,0.333596,0.246082,0.998408,-0.258782,1.64795
-0.426907,-0.35408,-0.300455,-0.221575,0.0411232,0.0632364,-0.0779614,0.116769,-0.332051,-0.405121,-0.261524,-0.258643,-0.294375,-0.0753909,0.298126,0.221543,0.852981,-0.186844,1.63629
-0.591726,-0.464676,-0.620088,-0.0239458,-0.00685499,0.112889,-0.000307168,0.109671,-0.15263,-0.123243,-0.292279,-0.236085,-0.0983508,-0.354004,0.328827,0.655979,1.75595,-0.313206,0.320168
-0.607232,-0.58325,-0.454004,-0.102848,0.213424,-0.0217915,0.16376,0.100789,-0.493362,-0.509371,-0.30847,-0.359191,0.0624724,-0.294321,0.0111807,0.144814,0.997739,-0.139389,2.18323
-0.178582,-0.412211,-0.27339,0.157744,0.258805,0.0165776,0.207762,-0.078221,0.186204,-0.246155,0.115991,-0.416667,-0.594909,-0.220097,0.110955,0.198895,0.841058,-0.940392,1.24942
-0.251654,-0.304556,-0.737527,0.0164398,0.204313,-0.0700294,-0.227322,-0.271564,-0.358104,-0.58372,0.180084,-0.345399,-0.0218007,-0.144747,-0.446787,0.64057,1.28237,-0.0730107,1.56806
-0.732379,-0.670664,-0.498521,0.132584,0.127622,-0.137499,-0.165541,-0.252234,-0.273949,-0.497102,-0.191821,-0.342743,0.0248715,0.491627,0.444047,0.418732,1.35247,-0.270415,1.02315
-0.444528,-0.647517,-0.698829,-0.313927,-0.13201,-0.160329,-0.236384,-0.323917,-0.522739,-0.165956,0.0845212,-0.0885403,-0.0477057,-0.124052,0.145939,0.0222845,0.719458,0.330953,2.63359
-0.439127,-0.1794,-0.481504,-0.181442,-0.00822965,0.140115,-0.301637,-0.0394421,-0.216627,-0.518036,-0.515749,-0.560999,-0.0689991,-0.118306,0.531314,0.0836766,1.06296,-0.532825,2.36635
-0.49807,-0.218759,-0.485638,-0.0952054,0.103896,-0.291837,-0.0962462,0.00606622,-0.157365,-0.403577,0.161464,-0.711414,-0.299958,-0.140271,0.00119937,-0.0361345,1.86838,-0.607012,2.04216
-0.557616,-0.45077,-0.654775,-0.0225046,0.0708509,-0.0476395,-0.154182,-0.195457,-0.52925,-0.583523,-0.210563,-0.529114,-0.240485,-0.135145,-0.253142,0.302584,1.15091,0.391349,2.61574
-0.431116,-0.404876,-0.614722,-0.115358,0.0480036,-0.264968,-0.328457,-0.155708,-0.203008,-0.421789,-0.290213,-0.50013,-0.2935,-0.152899,-0.127719,0.33554,1.21149,0.300741,2.39666
-0.667925,-0.464241,-0.473793,-0.12743,-0.0740878,0.0376555,0.000617983,0.0119852,-0.251943,-0.754759,-0.362417,-0.253357,-0.236739,-0.0562492,0.275757,-0.0365208,1.75862,0.0755881,1.72029
-0.298297,-0.43795,-0.313457,0.0947428,0.109015,-0.15191,-0.0963099,-0.0234536,-0.35032,-0.359379,-0.569137,-0.174181,-0.00702221,-0.121132,0.111249,-0.093124,0.92111,-0.158134,1.77261
-0.543582,-0.700554,-0.6499,-0.275335,0.0407508,0.0957393,-0.130368,-0.174118,-0.525027,-0.399936,-0.131879,-0.559469,-0.11156,0.0846355,0.158709,0.392263,1.57938,-0.453598,2.32629
-1.03235,-0.514895,-0.721211,-0.163311,-0.0523551,-0.102635,-0.1398,0.168708,-0.218405,-0.498931,-0.0524912,-0.561318,-0.0377471,0.0559136,-0.105016,0.236148,1.79141,0.218962,1.78286
-0.962117,-0.791379,-0.570357,0.0499749,0.0418976,0.0328769,-0.0809588,-0.0373485,-0.168372,-0.778725,-0.143029,-0.276793,0.492689,0.184088,-0.158194,0.0769653,1.1156,0.0396357,1.96974
-0.488401,-0.0912753,-0.244755,-0.0483074,0.230929,0.22599,-0.212886,-0.125668,0.0644603,-0.596754,0.032517,-0.54024,-0.11798,-0.0872135,0.0304947,-0.640337,1.00855,-0.0196612,1.63918
-0.688131,-0.335043,-0.656723,-0.188482,0.052368,0.118866,-0.196971,-0.0515754,-0.529209,-0.374623,-0.0541922,-0.0345701,0.0830906,-0.178747,-0.0236138,0.141529,1.46018,-0.285902,1.73666
-0.685868,-0.492161,-0.603693,0.000757794,0.00261543,0.0825445,-0.314903,-0.350001,-0.369272,-0.470689,-0.126378,-0.323311,0.0674664,-0.302137,0.230832,0.12396,1.57767,-0.0381541,2.03829
0.0294041,-0.332661,-0.721731,-0.138506,0.0510005,-0.0618615,-0.0114194,-0.163558,-0.119634,-0.305364,0.0419892,-0.632189,-0.0824877,-0.447273,-0.204974,-0.370352,1.0501,0.20409,2.21563
-0.383442,-0.519531,-0.96853,-0.354356,-0.241245,-0.0753103,-0.166906,-0.497875,-0.370978,-0.566006,-0.00781287,-0.317301,0.26888,-0.346979,0.350034,0.371696,1.08083,0.167091,2.518
-0.722792,-0.505557,-0.616266,0.216462,-0.00331002,0.156398,-0.0637072,-0.155221,-0.70108,-0.720537,0.0587232,-0.400542,-0.218987,-0.721681,0.303188,0.0698652,1.43605,0.0312549,2.52728
-0.45354,-0.485396,-0.663861,-0.285756,-0.117469,0.290497,-0.0333054,-0.0410255,-0.353171,-0.276226,-0.595657,-0.55141,-0.313887,-0.858227,0.392776,0.155694,1.19281,0.196723,2.76424
-0.642516,-0.0997467,-0.556226,0.106937,-0.00299332,0.00692396,0.0606552,-0.235196,-0.18394,-0.673949,0.102321,-0.434303,0.136377,-0.0953219,0.213287,0.286146,1.01246,-0.336295,1.32702
-0.820659,-0.581267,-0.784347,-0.186849,-0.0132482,-0.0717348,-0.275322,-0.347548,-0.366525,-0.530339,-0.0206031,-0.360373,0.170322,0.00886229,-0.00847736,0.30016,1.51928,0.581152,1.74995
-0.577723,-0.208193,-0.453151,0.00740537,-0.068718,0.46532,0.259377,0.173077,-0.0672059,-0.0967361,-0.126479,-0.150315,-0.233388,-0.410401,-0.27021,-0.3707,0.986559,-0.859112,2.03314
-0.610264,-0.893022,-0.555784,-0.323804,0.332784,-0.155531,-0.0534641,-0.239667,-0.429945,-0.144007,-0.252659,-0.282125,0.123231,-0.1354,-0.0696187,0.384735,1.10008,0.489031,1.75327
-0.518626,-0.471099,-0.522972,0.0659516,0.0687151,-0.09512,-0.285464,0.224497,-0.504946,-0.594222,-0.185015,-0.248142,0.00266626,-0.338949,-0.098538,0.630922,1.03378,0.164753,1.6292
-0.787294,-0.510168,-0.418225,-0.186782,0.0561775,0.0684409,-0.00724318,-0.152261,-0.450786,-0.508066,-0.373862,-0.0872266,-0.16474,-0.0601549,0.113483,0.81537,0.974521,-0.00715861,1.66159
-0.519736,-0.599898,-0.420964,-0.133618,0.0902707,0.311409,0.045039,-0.341218,-0.271682,-0.0979706,-0.244381,-0.32272,-0.345683,-0.377821,0.0489992,0.121945,1.57339,-0.0747798,1.58667
-0.356076,-0.771493,-0.538919,-0.131458,0.024601,-0.0267709,-0.0828037,0.0390576,-0.310439,-1.07245,-0.288221,-0.17957,0.302253,-0.331812,0.441335,-0.0417629,1.1401,0.013306,2.18174
-0.467757,-0.53887,-0.784034,-0.00740761,-0.0458422,-0.312634,0.0184832,-0.129703,-0.554406,-0.792092,-0.0309659,-0.443053,0.126299,-0.0898641,0.282501,0.946806,1.39528,-0.299762,1.74458
-0.869577,-0.288058,-0.75628,-0.117482,-0.185606,-0.212555,-0.101313,-0.154593,-0.493793,-0.510001,-0.207795,-0.67529,0.162338,-0.344696,0.0799331,0.901016,1.4608,0.158505,2.093
-0.244267,-0.342384,-0.745528,0.177263,0.277611,0.0498893,0.109785,-0.152655,-0.32359,-0.278779,-0.294122,-0.412133,-0.416501,-0.242793,0.283142,0.166546,1.05858,0.266994,1.08287
-0.422596,-0.130834,-0.348117,0.0819566,0.196066,0.000600396,0.16234,-0.0694577,-0.0460096,-0.423208,-0.457601,-0.695487,0.159756,-0.532349,0.0584917,-0.279473,1.48858,-0.505186,1.85083
-0.622891,-0.210278,-0.600843,-0.156487,-0.101349,-0.125975,-0.221774,-0.194443,-0.0479921,-0.459218,-0.363743,-0.850684,0.116915,-0.308916,0.498271,-0.147936,1.0334,0.459881,2.3076
-0.685978,-0.48476,-0.578747,-0.316872,0.224532,-0.0431575,-0.384244,-0.338908,-0.137609,-0.337506,-0.051584,-0.377751,-0.0808839,0.173479,-0.0260748,-0.0794721,1.63604,0.561641,1.34554
-0.274291,-0.122255,-0.454438,-0.0714377,0.246589,0.131146,0.0677956,-0.255354,-0.0278591,-0.566218,0.0465773,-0.393857,-0.226242,-0.135185,0.31568,-0.367183,1.24843,-0.0289686,0.832075
-0.807194,-0.494004,-0.679383,-0.159029,-0.367938,-0.0741595,-0.20544,-0.0422551,-0.432578,-0.43289,-0.468645,-0.181801,-0.305244,-0.0294278,0.463821,0.528677,1.55456,0.0516735,2.07786
-0.607728,-0.732567,-0.709249,-0.133943,0.106595,-0.10092,-0.135502,-0.0861132,-0.111615,-0.472967,-0.224826,0.042448,-0.0720157,-0.076303,0.0520049,0.0244478,1.0053,0.513974,1.74369
-0.17456,-0.302358,-0.498904,0.0248841,0.0461699,0.162832,-0.107644,-0.0362296,-0.150917,-0.482085,-0.289848,-0.337213,-0.398702,-0.121543,0.0238433,0.22852,0.59326,-0.0346989,1.82402
-0.552409,-0.59135,-0.556743,-0.13231,-0.113848,-0.271858,-0.396803,-0.416679,-0.198624,-0.426881,0.0346437,-0.333748,0.273367,-0.356386,0.230309,0.575544,1.56902,-0.307417,1.91881
-0.414268,-0.332326,-0.426575,-0.0660426,0.305478,0.187147,-0.118228,-0.346055,-0.0462454,-0.589369,-0.157492,-0.0746642,-0.202768,-0.0477857,0.0481212,0.243795,0.797678,-0.233909,1.45311
-0.287453,-0.333936,-0.733516,0.0307881,0.111151,-0.00726751,-0.0861162,-0.197046,-0.563442,-0.644453,-0.00121974,-0.297579,-0.0399854,-0.0385771,0.48699,0.155839,1.06051,-0.273647,1.62201
-0.484804,-0.399684,-0.457091,-0.0753973,0.338628,-0.0252599,-0.173057,-0.328194,-0.244467,-0.68058,-0.28081,-0.0838274,-0.212221,-0.243479,-0.0532618,0.407729,1.12123,0.0178997,1.86037
-0.48176,-0.359255,-0.497659,0.0268746,0.156949,-0.0185353,-0.0687169,0.196041,-0.252199,-0.533639,-0.00438361,-0.695884,-0.147122,-0.517893,0.437794,0.399138,0.878108,-0.337406,1.83088
-0.560841,-0.69362,-0.441494,-0.18695,-0.173116,0.0163987,-0.237753,-0.0927312,-0.373896,-0.478966,-0.367771,-0.463574,-0.142369,-0.40637,0.395791,0.286088,1.17244,0.465175,2.24509
-0.390576,-0.280303,-1.08209,0.144894,0.178869,0.123339,-0.216772,-0.1838,-0.00863033,-0.396365,-0.0908816,-0.590497,-0.333276,-0.403379,0.550847,0.0510541,1.13477,-0.429384,2.17937
-0.475194,-0.390138,-0.622597,-0.250489,-0.0601955,-0.0664276,0.181548,-0.176842,-0.0144222,-0.720266,-0.269247,-0.119775,0.104545,-0.217749,0.388024,-0.0649453,1.06806,-0.0317442,1.77814
-0.890693,-0.741315,-0.576324,-0.26403,0.113603,-0.222975,-0.178259,-0.0157989,-0.100027,-0.337107,-0.133555,-0.140047,0.483244,-0.258786,0.218988,0.551582,1.49147,-0.274955,1.24178
-0.567376,-0.409527,-0.722331,-0.357832,0.107162,-0.191446,-0.167203,0.0547652,-0.464265,-0.874368,-0.223924,-0.309329,-0.0604538,-0.159251,0.648834,0.182705,1.12206,0.429938,1.94497
-0.618846,-0.562489,-0.912908,-0.132879,-0.037986,-0.12777,-0.0678529,-0.179673,-0.429877,-0.142648,0.153306,-0.293421,0.0198292,-0.0693039,-0.167131,0.0288703,1.61011,-0.0785206,1.97985
-0.418451,-0.392903,-0.608836,-0.196647,0.086843,0.0817154,-0.0394245,-0.331255,-0.167377,-0.387818,-0.0936184,-0.12022,0.187286,-0.0403481,-0.162132,0.462881,1.07263,-0.0266075,1.15063
0.0816449,-0.0969094,-0.21156,0.00114718,0.694765,-0.00380719,0.162975,-0.0191118,-0.0227458,-0.243114,-0.246222,-0.366102,-0.729884,-0.380547,0.0235183,-0.13074,0.654877,-0.385858,1.21984
-0.067428,-0.472248,-0.619271,0.0899545,-0.194965,0.337622,-0.041453,0.0851022,-0.0720324,-0.0746732,0.0584174,-0.507729,0.196482,-0.734793,0.470365,0.30328,1.04975,-0.331287,0.517057
-0.931646,-0.223112,-0.644551,-0.376905,-0.136316,-0.158359,-0.389475,-0.26022,-0.491402,-0.309898,-0.276869,-0.34601,-0.152662,0.0810264,0.393827,0.620277,1.35803,-0.210636,2.41708
-0.615706,-0.574852,-0.711386,-0.249984,-0.0260332,-0.178532,-0.135114,-0.0783604,-0.303428,-0.602608,-0.0752209,-0.378478,-0.194603,0.0654233,0.350941,0.450479,1.40018,-0.341052,2.18879
-0.481691,-0.412572,-0.409462,-0.0483643,0.321139,0.111796,0.317171,-0.0252995,-0.41405,-0.855085,0.213266,-0.204756,0.175209,-0.396988,-0.114222,0.12144,1.50679,-0.742972,1.32397
-0.726615,-0.40839,-0.738841,0.0980023,0.16456,-0.136432,0.160686,0.088106,-0.163878,-0.500045,-0.257674,-0.168833,-0.0380063,-0.361647,0.506318,0.107111,1.21054,-0.440173,1.60682
-0.700511,-0.384228,-0.367056,0.0853398,-0.0326032,-0.0102335,0.221911,-0.181165,-0.13185,-0.494931,-0.360821,-0.271248,-0.290866,-0.176489,0.016836,-0.0451996,0.783171,-0.314418,2.55577
-0.651564,-0.209981,-0.533616,-0.105317,-0.159577,-0.215988,-0.289913,-0.352239,0.0136735,-0.413844,-0.414459,-0.749867,-0.0897033,-0.0565142,0.100158,0.584268,1.25703,-0.305932,2.63873
-0.387961,-0.164102,-0.36036,-0.027929,0.112723,0.171373,0.0605772,-0.108771,-0.287909,-0.404806,-0.0361292,-0.253055,0.0393208,-0.102681,0.0782334,-0.481288,1.14286,-0.266254,1.25786
-0.572191,-0.401503,-0.600572,-0.198309,-0.0947127,0.0134986,-0.217877,-0.202704,-0.654671,-0.630237,-0.205081,-0.375301,0.084864,-0.10908,0.488667,-0.375592,1.64988,-0.115646,2.52135
-0.595604,-0.111255,-0.75233,-0.036794,-0.00858508,0.0595602,-0.411026,-0.0830269,-0.3912,-0.421185,0.0493591,-0.450825,0.167653,-0.424938,0.063729,0.11532,1.1895,-0.539684,2.57772
-0.801438,-0.457184,-0.945068,-0.395274,-0.0709201,-0.0777156,-0.268617,-0.454743,-0.388241,-0.823627,-0.0250839,-0.57321,0.235041,0.10313,0.320154,0.663136,1.31207,0.0933757,2.57542
-0.418707,-0.522903,-0.760745,0.224776,0.147092,-0.144769,0.0794244,0.28224,-0.607427,-0.268641,-0.418427,-0.562517,0.146885,-0.0716662,0.0711966,0.219805,1.02739,-0.166616,1.76667
-0.277761,-0.473435,-0.871773,0.191511,-0.0795773,-0.136536,-0.0907486,0.0197741,-0.113221,-0.407097,-0.170925,-0.791547,-0.194119,-0.47847,0.23805,0.223813,1.02395,-0.0135214,2.38691
-0.391175,-0.278228,-0.926337,-0.0446307,0.0781427,-0.209952,-0.106513,-0.339762,-0.166604,-0.695085,-0.155281,-0.374105,-0.112317,-0.0165923,0.103918,0.360409,0.992133,0.476545,1.83122
-0.695079,-0.690882,-0.478801,-0.239452,0.0369571,0.0891522,-0.106191,0.000895836,-0.485983,-0.512776,0.0526826,-0.528786,0.194877,-0.352181,0.116013,0.699629,1.17972,-0.257658,1.98219
-0.960883,-0.0327384,-0.720237,-0.237038,0.00144074,-0.195388,0.167021,-0.141314,-0.380552,-0.586326,-0.118519,-0.493876,-0.0910686,0.0620901,0.532514,0.112229,1.12101,0.310566,1.6405
-0.524272,-0.373452,-0.590034,-0.17214,0.461275,-0.212422,-0.00759825,-0.00391088,-0.356626,-0.152567,-0.258688,-0.159788,-0.225586,-0.420788,0.244904,-0.154937,0.84442,-0.154783,2.22021
-0.0132161,0.00130923,-0.426603,0.0102643,0.31884,0.191402,0.0327293,0.00706194,-0.286187,-0.201662,-0.270686,-0.260166,-0.158455,-0.116033,-0.171937,-0.574533,0.886795,-0.458885,1.47878
-0.535582,-0.361675,-0.62838,0.260821,0.218935,-0.050875,-0.00466538,0.00975268,-0.377504,-0.511982,-0.147544,-0.343763,-0.301204,0.103918,0.0973262,0.00496739,1.1948,-0.0540578,1.37004
-0.849723,-0.438398,-0.647613,-0.214796,0.0470125,-0.130923,-0.260915,0.00108847,-0.303974,-0.689316,-0.3725,-0.434741,-0.179644,0.0562561,0.0300821,0.0895479,1.49577,0.0423468,2.76535
-0.202714,-0.3193,-0.751078,-0.116832,0.203828,-0.224195,-0.300146,-0.0676155,-0.387967,-0.299544,0.0550165,-0.421164,-0.120786,-0.272834,0.542465,-0.0421131,1.07464,0.0156218,1.62601
-0.682042,-0.380978,-0.593729,-0.243021,0.0472956,0.0550705,-0.0588466,-0.17059,-0.532228,-0.398569,0.0680762,-0.19985,-0.0509723,-0.506012,0.588213,0.0891814,1.18866,-0.544269,2.31897
-0.505821,-0.354951,-0.714171,-0.00411453,-0.0353901,-0.187408,-0.0262977,-0.218484,-0.190086,-0.306935,-0.0732057,-0.239752,-0.00200908,-0.394509,0.102801,0.0711502,1.27925,0.0813308,1.68608
-0.650729,-0.438869,-0.712153,-0.261866,-0.0296767,0.00569142,-0.0920152,-0.260983,-0.666786,-0.694108,-0.274171,-0.157704,0.260718,-0.00621154,0.400702,0.667821,1.11925,-0.0433804,1.75813
-0.612718,0.0711018,-0.745504,-0.201357,0.137202,-0.0437473,-0.114172,-0.162236,-0.303182,-0.494631,0.04124,-0.46648,-0.121594,-0.474952,0.130012,0.385515,1.19626,0.0704909,1.7095
-0.627799,-0.535085,-0.811219,-0.0346473,0.135929,-0.454663,-0.443947,-0.139365,-0.636332,-0.538137,-0.422096,-0.479692,0.3794,-0.0599302,0.246147,0.0773669,1.87083,0.548617,1.97072
-0.501269,-0.236802,-1.16723,-0.1726,-0.404267,-0.0818365,-0.354377,-0.0702035,-0.258568,-0.513852,-0.340597,-0.334205,-0.134683,0.176263,0.137832,0.624378,1.4049,0.00344448,2.2462
-0.777318,-0.339183,-0.383155,-0.115081,0.212644,0.120144,-0.150644,-0.332589,0.0167361,-0.700934,-0.363027,-0.298193,0.132296,-0.255855,-0.00353443,0.363991,0.768831,0.348183,1.71414
-0.662877,-0.480838,-0.504909,-0.230736,0.14009,-0.314958,-0.199798,-0.420959,-0.291134,-0.536838,-0.048622,-0.273659,0.128942,-0.220714,0.000619542,0.140981,1.35477,-0.110523,2.59666
-0.853441,-0.448162,-0.56551,-0.0980308,0.0150883,0.149084,-0.135807,-0.00469945,-0.566429,-0.0106585,-0.254881,-0.380886,0.16304,0.0650093,0.249207,0.165025,0.966601,0.159157,1.37194
-0.503323,-0.398786,-0.799186,-0.383719,-0.0299469,0.11977,-0.068216,-0.108597,-0.230833,-0.29137,-0.301293,-0.260273,0.0852208,-0.128631,0.0258196,0.0987257,1.06622,0.235889,1.86951
-0.367411,-0.322173,-0.524451,0.0041946,0.0388958,-0.315467,-0.0783219,-0.0644567,-0.341005,-0.761433,-0.351792,-0.0359333,-0.778038,-0.183923,0.352706,0.342955,1.98932,0.144625,1.29522
-0.676307,-0.273447,-0.900644,-0.154697,0.227546,0.0286268,-0.0316592,-0.267524,-0.380202,-0.305582,-0.316249,0.040999,-0.0783283,-0.0166811,0.257255,-0.2295,0.765441,0.238044,2.11652
-0.857204,-0.573513,-0.697147,-0.189114,-0.0794421,-0.315227,-0.326458,-0.428522,-0.310901,-0.656032,-0.118797,-0.540717,0.159362,-0.289175,0.490304,0.678883,1.2991,-0.0860818,2.84327
-0.629529,-0.789525,-0.767613,0.135889,0.0269341,-0.168827,-0.130934,0.100782,-0.414586,-0.462398,-0.166893,-0.202698,0.353934,-0.277674,0.620433,0.230654,1.20122,-0.462813,1.77467
-0.494254,-0.479831,-0.287593,-0.00258983,0.0301341,-0.171372,-0.105531,-0.277052,-0.388594,-0.515069,0.0718457,-0.246242,0.310827,-0.144866,-0.0275442,-0.288227,0.905966,0.215072,1.83941
-0.777422,-0.329787,-0.615591,-0.267531,-0.0759068,0.0518908,-0.110054,-0.153891,-0.295616,-0.712086,0.133767,-0.584627,0.0746641,-0.443812,0.521898,-0.0607712,1.05046,-0.111267,2.69448
-0.0244797,-0.344523,-0.5849,-0.0960445,0.0885128,0.25719,-0.0889672,0.230763,-0.307676,-0.483121,-0.309709,-0.470909,-1.50498e-005,-0.564263,0.614466,0.149296,1.50982,-0.407046,0.797685
-1.05905,-0.537719,-0.603921,-0.118691,0.0114663,0.249663,0.306536,-0.192372,-0.194848,-0.4038,-0.0914209,-0.21766,-0.174438,-0.145062,0.121898,0.0369578,1.20158,0.294606,1.53915
-0.260512,-0.464402,-0.495046,0.312174,0.00573161,-0.254051,-0.194973,-0.0994918,-0.283085,-0.202904,-0.618458,-0.976901,-0.149265,-0.347391,0.433887,0.21386,1.02709,-0.0529513,2.38303
-0.803334,-0.322802,-0.593932,0.146378,0.0143034,-0.530291,-0.274399,-0.190097,-0.253871,-0.789889,-0.271223,-0.454852,-0.305423,0.198722,0.419991,0.150454,1.35807,-0.0941931,2.641
-0.40079,-0.505141,-0.647371,-0.669449,-0.0665627,-0.107909,-0.0414607,-0.049717,-0.00355267,-0.677639,-0.135021,-0.233541,-0.00533678,0.0809597,0.31212,0.218898,0.868416,0.110959,1.95012
-0.551127,-0.613305,-0.476652,-0.073428,0.161778,-0.0486179,-0.139151,-0.0678529,-0.549027,-0.552651,-0.380307,-0.513126,0.117771,-0.0619695,0.539003,0.563299,1.3227,-0.162026,1.42888
-0.602315,-0.375522,-0.910072,-0.190135,-0.265157,-0.174505,-0.115268,-0.356905,-0.603561,-0.742893,-0.127669,-0.156644,0.289571,-0.341824,0.213064,0.18294,1.37194,0.230913,2.61374
-0.768756,-0.196229,-0.517599,-0.137011,0.146729,-0.0220114,-0.266497,-0.229644,-0.325525,-0.390119,-0.0773487,-0.371647,-0.280758,-0.0907624,0.536234,-0.233886,1.73885,0.315096,1.18495
-0.468841,-0.652744,-0.59799,-0.254466,-0.179409,-0.228423,-0.23217,-0.117348,-0.324972,-0.393187,-0.261484,-0.657692,-0.00547881,-0.135085,0.633753,-0.126161,1.45679,0.184152,2.28781
-0.63687,-0.616699,-0.834554,-0.15285,0.0651003,-0.0123963,-0.29379,-0.276843,-0.81773,-0.63167,-0.352787,-0.572843,0.32329,0.078421,0.320718,0.304501,1.70417,-0.0609324,2.38935
-0.187388,-0.328856,-0.51836,0.10241,0.217212,0.268188,0.159334,0.130898,-0.345083,-0.438154,0.0222411,-0.367683,-0.00807972,-0.529531,0.166036,-0.0632553,0.528565,-0.39204,1.67081
-0.370699,-0.520644,-0.574886,0.0420824,0.0592863,-0.0115789,-0.0283568,-0.271585,-0.254387,-0.646821,-0.0418649,-0.552156,-0.0477971,-0.546752,0.163146,0.250298,1.26489,-0.225389,2.31704
-0.273498,-0.212341,-0.494092,0.09985,0.167111,0.206401,0.148876,0.387392,-0.335475,-0.378544,-0.24186,-0.581201,-0.270725,-0.72563,0.137645,0.0823001,1.11843,-0.319225,1.44319
-0.481228,-0.0391701,-0.435807,-0.176223,0.0607738,0.101167,0.174516,0.098586,-0.597363,-0.630072,-0.11602,-0.724129,-0.0784996,0.0543091,0.292964,-0.184846,1.32488,-0.153856,1.46522
-0.850197,-0.434871,-0.706692,0.0558167,0.385936,-0.0113243,0.0122553,-0.181722,-0.250066,-0.238225,-0.230737,-0.28797,-0.0950925,-0.467784,0.0786667,0.653277,0.98793,-0.269038,1.8764
-0.475711,-0.304742,-0.692433,-0.344297,-0.00745768,0.115082,-0.0329765,-0.201678,-0.354337,-0.732244,-0.126355,-0.348462,-0.138284,-0.349958,0.223099,0.371384,1.40415,-0.305061,2.34171
-0.800701,-0.36325,-0.822868,-0.426822,0.18975,-0.0258669,-0.365953,0.0343463,-0.1222,-0.778553,-0.300382,-0.390463,0.208748,-0.20221,0.244242,0.645407,1.35766,0.382128,1.51663
-0.662279,-0.426825,-0.600463,0.155566,0.117986,0.305703,0.016935,-0.465567,-0.0542646,-0.631205,-0.220169,-0.717496,-0.462402,-0.0964925,0.0317295,0.0575137,1.43399,0.188178,2.07169
-0.243731,-0.349656,-0.691752,-0.0621846,0.169188,0.162889,-0.168826,-0.124206,-0.0319229,-0.377001,0.171567,-0.428851,0.0371355,-0.145137,-0.263952,0.051003,1.06661,-0.732048,1.93604
-0.557026,-0.609128,-0.589324,0.00598258,0.058717,-0.19805,-0.0827873,-0.201338,-0.391331,-0.524292,-0.328996,-0.469742,-0.0466052,-0.0115305,0.26744,0.290481,1.80137,-0.288325,1.87434
-0.903333,-0.618129,-0.753945,-0.0537244,-0.00490024,-0.121359,-0.359971,-0.270009,-0.360075,-0.254866,-0.333808,-0.162755,-0.168678,-0.110252,-0.230459,0.541463,2.21254,-0.666997,2.61673
-0.810806,-0.226254,-0.593348,-0.105816,0.0907976,-0.00339806,-0.0196301,-0.11726,-0.530866,-0.556638,-0.458872,-0.640014,-0.150417,-0.194616,0.271701,0.503671,1.0426,0.289534,2.13876
-0.647191,-0.609807,-0.711647,-0.355706,0.34036,0.325552,-0.0880327,0.141373,-0.272721,-0.788036,-0.2583,-0.563985,-0.012159,0.144386,0.0713494,0.361613,1.26699,-0.239963,1.94967
-0.615294,-0.378709,-0.678468,0.0312986,-0.16542,0.107861,-0.0793201,-0.368797,-0.305734,-0.353604,-0.0793507,-0.247577,-0.000972247,-0.203443,0.0571719,0.329447,0.984431,0.459034,1.51919
