sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015
160.874,156.163,153.142,150.733,149.435,149.364,149.169,155.262,165.591,178.357,183.495,197.319,205.501,209.267,211.502,214.642,217.604,229.741,255.753,300.492
297.996,286.109,273.263,259.685,249.541,245.246,244.829,255.293,273.985,295.701,306.776,324.141,332.722,331.61,322.815,311.764,302.004,306.092,333.874,396.809
454.012,442.887,428.974,416.39,410.792,418.257,439.911,482.441,536.152,586.954,615.506,635.667,635.771,622.553,611.674,615.89,633.775,664.735,709.588,799.936
177.723,174.217,170.172,165.599,161.715,160.974,161.011,169.245,182.976,198.099,203.178,213.561,217.602,216.484,214.041,211.971,206.33,203.023,203.357,209.039
143.036,139.582,134.856,128.463,122.44,119.307,117.801,122.814,130.794,139.44,138.163,146.673,152.373,156.366,160.508,166.378,170.719,179.125,192.26,213.825
156.813,151.973,146.394,140.823,136.464,136.194,137.371,146.617,159.933,173.539,178.53,190.307,197.176,198.816,198.612,198.634,198.405,204.767,220.598,250.589
317.335,305.259,294.601,286.194,283.283,288.569,301.454,325.453,355.018,382.495,395.714,411.852,419.345,422.417,427.417,440.07,460.315,500.52,571.163,691.544
157.174,154.993,152.204,147.152,142.337,139.482,138.21,145.284,156.403,168.19,170.195,183.52,194.012,199.939,203.575,207.152,207.605,208.567,208.59,214.521
494.489,476.745,462.128,453.954,455.141,468.769,496.428,548.036,617.059,684.919,732.157,773.933,799.749,812.085,817.573,823.636,833.931,862.932,932.877,1085.98
226.265,224.064,220.759,213.884,206.642,202.451,201.212,211.434,229.233,248.777,258.417,273.864,282.659,286.417,288.547,295.381,309.968,341.754,394.915,479.541
191.892,191.629,191.049,189.67,189.907,191.456,194.177,204.579,220.567,239.4,252.138,273.041,287.224,291.429,291.39,291.857,291.399,295.531,306.72,333.43
262.352,252.962,241.733,227.602,214.607,208.598,209.649,224.346,246.411,266.833,271.782,280.283,281.926,278.887,273.358,268.773,264,264.022,268.576,287.01
193.19,184.117,175.599,167.094,160.85,157.896,157.555,166.24,181.001,197.248,204.697,221.774,233.925,240.655,243.427,245.878,246.488,251.726,262.749,282.774
209.976,201.41,193.729,187.123,182.745,182.89,185.245,195.076,210.426,224.355,226.853,232.94,233.347,233.283,235.749,243.458,252.854,267.438,287.885,316.33
268.754,259.572,251.515,243.28,236.827,233.917,235.843,251.987,278.55,307.616,326.29,347.109,357.815,360.999,362.236,369.673,385.148,414.233,456.443,522.86
211.651,202.262,192.088,181.31,172.029,167.288,165.116,172.608,184.978,197.113,198.533,205.444,207.234,204.934,202.192,200.909,198.953,200.823,205.374,217.293
235.896,229.231,223.673,218.872,217.223,218.137,218.924,225.191,236.911,250.121,253.269,263.457,267.83,267.158,264.873,262.272,257.874,258.552,268.323,297.669
118.141,116.839,116.062,114.971,114.086,113.872,113.306,117.78,125.644,133.999,134.839,144.303,149.042,150.593,151.383,152.97,152.248,154.599,160.813,176.552
338.268,327.341,317.478,307.489,299.898,296.205,296.57,311.069,335.535,363.501,378.83,398.187,407.658,410.97,412.446,414.471,417.482,434.94,472.97,544.656
133.606,135.078,136.919,137.235,137.119,138.026,138.776,146.711,158.769,171.46,174.655,185.592,192.088,196.509,202.164,209.496,213.63,220.096,231.397,256.484
113.717,110.999,110.301,108.927,107.413,107.47,108.584,116.977,129.076,140.184,141.141,150.705,156.126,158.361,160.128,162.824,163.107,168.176,179.58,204.832
125.371,125.5,127.009,127.289,126.13,126.274,124.799,128.652,134.912,140.535,135.866,142.578,146.636,147.041,147.179,147.348,144.97,144.782,148.211,161.228
146.594,146.02,146.871,147.592,148.935,151.452,149.519,151.917,156.019,159.469,154.775,161.577,164.866,165.132,165.141,166.875,166.776,168.968,174.794,189.364
189.21,181.399,175.212,168.877,162.967,160.315,159.494,168.57,183.4,196.527,196.946,205.116,207.716,207.086,208.961,215.566,224.323,242.114,272.181,323.303
287.683,287.941,288.21,283.39,276.583,270.782,267.181,276.872,295.8,319.553,338.248,367.005,388.904,399.434,400.238,398.199,397.098,405.889,427.607,474.796
172.425,166.837,162.529,157.86,152.574,147.077,141.944,141.299,145.918,153.312,153.866,162.073,164.569,163.406,161.918,162.479,162.559,166.743,177.37,198.388
162.379,159.867,158.99,157.443,156.893,158.681,161.745,172.264,187.838,205.342,212.369,226.403,234.928,237.727,239.595,241.633,241.312,243.192,252.141,289.079
126.008,125.38,124.805,122.265,120.437,120.925,121.89,126.959,134.878,142.502,140.481,146.484,149.638,151.656,154.623,158.666,159.017,161.303,165.481,178.881
269.024,258.926,248.401,235.512,222.837,212.393,203.626,207.608,221.034,241.371,253.612,269.734,273.945,269.288,263.909,263.308,265.492,273.871,291.419,329.396
151.131,147.778,143.013,138.076,134.791,133.614,132.312,138.516,148.532,158.975,161.599,172.996,181.022,185.823,189.283,192.863,194.955,201.646,214.934,237.653
163.274,164.124,162.677,158.236,153.859,150.552,149.293,154.885,165.128,176.935,181.247,194.134,203.391,210.497,217.572,225.042,228.794,234.404,244.125,270.833
319.785,299.259,281.007,268.324,260.959,257.918,256.65,268.393,288.123,310.419,323.101,340.984,350.026,352.491,352.772,352.99,352.69,361.631,387.235,434.165
244.724,235.281,227.456,219.986,213.238,209.112,207.296,215.697,230.71,247.372,254.437,269.462,278.611,283.075,288.234,298.839,313.321,336.859,370.026,421.829
157.512,153.042,147.765,142.917,139.428,138.533,139.196,147.28,160.684,173.739,175.018,182.966,185.884,187.381,190.315,194.555,194.505,193.977,196.443,210.987
227.166,221.723,218.343,215.252,211.925,208.655,206.101,213.488,230.28,251.332,262.936,279.774,287.51,289.078,290.803,295.7,299.664,307.868,327.175,374.42
219.161,216.978,214.383,210.055,206.756,207.887,214.563,234.583,262.744,290.832,305.839,322.957,332.524,336.56,339.574,342.227,340.625,341.218,348.704,373.251
195.084,190.313,185.083,180.232,177.829,180.105,184.95,198.075,214.616,232.169,238.532,253.094,259.726,260.424,260.118,261.327,261.431,267.137,281.495,310.537
190.233,186.998,184.083,181.959,183.001,186.918,191.666,202.433,216.23,230.08,232.311,243.014,249.121,251.548,253.294,256.493,259.587,268.521,285.802,322.247
188.604,183.893,179.65,174.974,171.731,170.324,169.587,177.413,191.109,207.057,212.743,225.866,234.482,240.935,249.361,262.345,277.381,296.007,316.534,347.289
143.777,136.61,130.114,123.847,118.258,116.289,113.707,117.288,123.163,129.129,128.444,136.522,141.602,144.787,147.27,151.512,153.513,157.677,164.926,179.55
167.617,165.256,162.731,158.413,154.741,152.492,150.437,156.451,167.017,180.304,184.454,198.691,207.756,212.036,214.772,218.753,221.632,229.823,248.274,288.314
164.67,159.093,154.187,148.818,143.637,139.265,133.85,134.321,138.971,144.956,144.512,154.721,161.106,163.688,164.716,164.843,160.809,158.432,157.357,158.668
172.594,169.575,166.45,162.137,156.747,152.257,148.431,153.535,165.096,178.545,183.713,195.143,200.843,201.504,200.632,199.153,195.215,196.937,207.798,230.285
214.533,204.886,197.884,191.083,184.279,178.033,172.259,173.152,177.22,180.83,172.36,176.215,178.943,180.951,183.981,187.186,186.249,188.628,199.119,226.902
237.483,229.038,220.223,210.118,200.884,194.668,191.017,198.162,214.476,233.05,241.176,253.155,257.443,257.078,257.12,259.028,258.873,260.324,265.058,287.655
196.175,191.649,188.327,184.332,178.326,175.565,174.009,181.387,194.357,207.842,209.535,219.822,225.333,226.516,226.339,226.341,225.04,231.09,250.004,285.164
169.98,169.828,169.278,167.659,165.906,164.968,162.915,168.058,177.926,189.828,194.001,209.405,220.059,225.548,228.006,230.141,230.077,231.654,233.687,237.276
199.263,194.937,191.002,186.564,182.964,182.589,184.025,192.424,205.499,219.212,223.375,236.967,246.922,255.702,267.047,285.059,307.747,339.726,387.365,479.311
139.684,137.402,137.502,137.41,135.474,131.556,125.473,127.324,133.469,142.803,145.239,157.03,164.634,167.045,167.42,168.154,168.04,175.355,193.266,229.67
133.347,131.983,130.27,128.076,125.803,126.016,125.314,131.695,141.02,151.707,153.677,166.681,175.689,179.823,182.018,185.653,188.591,196.508,211.792,240.964
141.437,139.281,137.563,134.001,129.248,125.608,122.828,126.719,133.328,141.331,139.444,147.995,154.708,159.477,162.266,164.175,162.018,163.306,167.044,176.202
130.032,126.83,124.786,121.376,118.671,116.716,113.404,115.324,119.041,122.065,116.036,119.806,122.563,125.447,130.664,137.232,140.313,144.707,151.595,166.057
186.603,186.536,188.191,190.482,193.91,199.153,205.82,221.174,244.166,269.246,282.895,302.867,314.354,321.348,326.62,333.409,340.865,354.066,373.848,407.487
122.965,122.098,121.239,117.914,114.847,111.874,108.365,111.456,117.059,123.853,121.716,129.78,134.928,137.874,140.909,145.663,148.546,154.084,162.496,174.712
246.776,242.944,239.824,235.828,232.194,231.629,232.887,243.644,262.162,282.33,292.817,307.442,312.127,310.933,308.568,309.13,310.566,319.746,340.889,375.389
213.842,209.271,203.217,196.179,189.916,186.098,184.801,192.628,205.644,219.792,222.555,232.327,236.601,236.896,235.747,234.885,231.573,233.422,245.308,281.36
491.765,465.475,443.354,427.523,420.416,424.793,442.009,480.779,536.906,596.444,634.359,663.062,669.661,660.71,651.888,655.607,670.538,700.681,757.281,867.258
219.742,214.897,210.628,206.414,203.796,202.845,203.326,213.471,230.457,247.542,251.673,262.941,266.001,264.416,262.317,261.396,258.093,257.812,264.333,296.804
209.183,195.377,183.454,172.496,164.472,161.254,159.687,165.607,174.376,181.809,179.251,182.878,181.866,180.587,182.366,186.66,188.586,193.973,205.638,227.724
131.023,129.818,130.303,130.043,128.919,126.729,123.423,127.918,136.618,147.131,149.996,160.135,166.141,168.572,169.86,172.987,175.608,184.033,199.315,229.321
246.935,236.834,226.406,216.702,208.811,206.234,207.836,219.343,236.931,253.713,259.133,268.881,270.44,268.975,269.483,273.766,279.307,295.369,329.761,393.734
237.693,227.994,217.939,205.919,193.586,182.676,174.522,177.643,187.021,197.544,199.815,207.989,209.581,206.078,201.303,199.755,201.621,212.18,232.693,271.745
257.341,245.11,234.666,225.611,220.318,218.544,219.528,230,245.636,260.271,263.444,272.752,273.075,266.082,256.214,247.715,240.001,239.657,249.7,277.791
167.359,163.721,161.145,157.93,154.285,151.747,148.423,152.417,162.2,173.249,175.285,186.145,192.532,194.362,194.065,193.811,190.903,191.582,196.362,209.498
239.856,233.823,230.347,225.315,220.562,218.261,217.809,228.406,248.269,272.182,286.093,305.499,316.186,321.249,323.981,325.524,324.484,333.762,368.108,443.848
208.133,203.409,198.161,192.094,187.293,184.969,183.974,190.799,202.053,214.528,218.947,232.012,239.125,240.054,238.533,238.432,238.607,242.044,248.638,269.314
133.699,131.329,130.571,129.419,127.974,126.697,125.653,133.02,143.616,156.235,160.875,173.302,182.021,186.516,189.954,195.499,201.898,216.684,242.398,286.019
215.5,206.279,198.538,190.066,182.062,175.711,172.279,178.787,192.626,209.925,219.801,234.485,242.341,242.846,238.053,229.579,218.056,210.979,210.865,220.748
135.529,134.82,131.823,126.701,121.875,120.075,119.005,124.135,132.359,139.981,137.526,143.885,148.125,151.132,154.038,158.073,160.491,167.551,183.499,221.096
379.994,357.722,337.917,321.875,311.806,308.876,311.557,324.945,347.404,373.686,387.21,404.235,409.032,404.366,395.979,388.949,381.18,380.321,394.612,443.881
167.323,159.532,153.378,147.406,143.523,141.454,138.438,141.872,148.098,154.477,152.37,160.616,166.253,169.16,170.272,170.016,165.653,162.938,167.01,183.949
313.001,300.357,289.599,279.884,273.534,272.182,275.903,293.051,320.415,350.999,370.909,395.03,406.855,408.566,408.168,413.751,426.103,454.73,505.086,591.754
134.912,134.168,134.703,135.593,138.808,145.892,153.331,169.675,191.538,215.868,229.286,248.842,260.316,265.116,266.674,267.981,268.976,278.267,300.279,340.065
204.177,201.089,196.64,191.158,186.58,185.819,188.993,205.713,229.436,252.918,264.522,280.234,288.514,290.834,290.07,289.337,286.245,287.81,299.565,328.625
158.408,151.689,144.83,137.24,131.598,128.718,127.034,130.945,139.146,149.071,152.252,162.424,167.545,169.347,170.418,171.272,167.85,166.968,170.245,178.442
147.73,140.649,135.31,129.513,124.948,122.183,119.054,120.862,125.083,129.006,123.891,130.239,133.484,133.929,133.201,132.472,129.722,131.546,141.167,163.486
205.391,196.547,189.658,183.816,180.204,180.576,180.53,186.091,192.978,199.268,195.368,201.548,204.092,205.468,209.216,216.959,224.272,235.092,247.099,267.579
273.904,263.282,252.053,242.764,236.634,234.482,236.557,250.317,271.869,292.727,301.474,316.081,323.793,325.804,326.919,330.026,332.649,342.76,368.036,425.787
176.764,173.051,168.42,161.998,155.859,152.551,149.822,156.817,170.398,184.289,188.876,199.126,204.911,208.017,212.601,220.177,226.927,236.765,248.784,268.071
173.137,165.889,159.414,152.486,147.925,147.94,151.933,165.438,186.025,206.861,216.817,233.398,243.868,248.924,252.157,259.09,270.017,289.215,315.67,356.011
200.411,188.857,179.405,170.852,164.209,160.362,157.232,162.302,171.719,183.079,185.801,195.735,200.932,202.757,203.495,204.686,203.994,206.58,214.202,234.398
144.822,142.897,141.19,139.973,140.174,141.855,143.345,151.697,163.844,175.719,177.912,186.359,188.864,187.364,184.929,183.075,177.078,171.389,167.259,168.551
184.223,178.655,173.134,165.976,159.468,154.033,146.83,147.652,153.002,159.394,158.316,164.766,166.177,164.241,162.311,162.324,161.174,163.135,168.362,183.319
289.984,273.023,259.469,249.079,245.83,251.718,263.091,283.595,309.173,335.033,348.416,366.348,374.638,374.632,373.432,376.636,382.287,397.164,426.816,484.67
165.358,161.368,157.383,151.281,143.554,136.571,129.253,128.943,132.548,136.206,130.755,135.563,137.356,136.999,137.285,139.376,138.983,140.348,144.06,157.047
112.898,110.527,108.895,105.918,102.242,98.4398,93.4385,95.5012,100.973,107.966,109.743,120.419,129.03,135.544,140.593,145.432,147.788,152.403,159.438,173.716
139.67,139.916,140.163,138.516,135.044,132.664,130.408,135.07,143.758,153.254,155.657,165.757,172.184,175.3,177.881,181.644,182.575,184.659,188.288,198.156
187.906,184.49,181.559,175.75,169.306,163.516,159.051,163.938,174.616,188.001,193.6,206.24,212.8,215.628,218.888,225.86,233.085,244.682,262.582,297.23
214.912,211.36,209.28,205.517,203.283,202.495,203.871,213.849,230.089,250.768,265.172,290.04,307.92,319.429,327.376,333.835,334.879,334.738,336.342,348.662
183.687,177.591,171.431,164.418,159.282,158.158,158.118,167.358,180.746,195.266,199.766,211.795,216.748,215.714,211.914,209.751,208.34,215.43,234.337,279.464
287.021,281.008,270.506,259.103,250.857,248.871,252.788,270.2,298.118,327.617,340.632,354.67,357.551,354.073,350.423,348.987,347.845,355.357,374.767,416.939
162.765,158.59,152.396,143.837,136.202,131.579,128.301,132.179,141.149,151.928,155.205,167.331,174.24,176.383,177.508,179.723,181.389,187.242,197.742,218.737
299.028,286.191,275.456,266.196,260.097,260.442,266.145,285.211,314.026,347.91,372.863,400.622,414.496,416.893,414.17,410.169,402.519,401.128,415.473,463.823
256.495,245.087,236.44,230.085,226.835,226.494,226.931,235.016,249.136,266.121,274.365,289.947,297.931,296.328,289.613,286.426,290.67,311.51,350.653,415.924
727.762,669.315,618.059,576.563,547.278,533.3,540.255,583.323,656.429,734.449,783.254,809.59,804.222,778.277,746.609,719.406,703.47,719.168,785.791,928.824
807.359,758.667,710.198,673.43,656.029,664.906,702.632,781.466,895.639,1019.43,1113.23,1181.57,1215.61,1228.39,1236.83,1253.3,1272.77,1297.84,1341.7,1441.33
742.962,721.86,701.2,684.451,679.039,693.917,731.931,801.629,896.752,996.094,1067.5,1119.1,1140.38,1145.16,1150.31,1162.79,1179.11,1221.08,1325.02,1526.02
247.915,247.428,244.903,239.803,234.587,233.292,235.072,246.776,265.794,286.055,293.383,306.745,313.854,319.418,327.442,337.525,344.282,354.338,375.9,421.24
178.215,175.346,172.471,168.206,165.634,167.769,172.456,185.989,203.924,221.134,225.273,235.145,237.228,235.736,234.941,237.202,238.788,246.401,268.118,322.054
173.73,170.199,167.394,165.638,165.571,168.861,173.106,186.538,207.847,232.382,246.267,263.681,271.804,274.315,276.613,282.563,290.786,308.888,343.567,405.637
145.689,144.568,144.942,144.688,143.654,141.839,139.752,143.402,150.946,159.079,157.961,164.099,165.012,161.919,157.081,152.446,146.564,144.418,143.921,147.248
186.668,178.962,171.788,167.012,165.937,168.421,171.507,181.057,194.308,207.553,209.978,222.478,230.461,234.749,237.542,239.598,238.848,241.482,249.789,268.15
561.869,547.353,532.108,515.317,501.991,500.067,515.056,558.248,624.583,698.689,755.877,799.927,813.168,803.172,784.28,766.54,755.345,769.114,823.907,939.268
177.878,172.693,167.88,163.058,158.676,157.666,158.181,167.557,183.605,200.919,208.282,221.997,230.684,235.964,240.441,245.652,249.864,260.658,281.621,318.96
200.883,196.148,193.965,190.484,186.496,185.352,185.988,197.381,215.559,235.955,244.178,258.355,265.393,266.173,261.363,254.276,244.386,240.83,245.614,267.402
260.028,249.728,240.952,233.818,228.566,225.949,225.12,232.862,247.653,264.576,272.847,287.337,292.525,289.061,283.091,280.689,282.557,296.213,320.847,359.873
290.977,281.33,273.766,268.285,267.123,273.737,286.873,311.187,340.421,367.674,380.354,396.187,402.482,398.145,389.226,383.117,380.751,389.388,414.768,475.336
267.095,253.926,242.405,232.911,226.102,222.261,219.536,226.412,239.267,252.387,252.33,259.876,261.246,258.931,255.837,253.771,251.36,257.012,275.94,320.334
210.796,203.835,197.376,189.574,181.774,177.454,176.937,186.897,202.011,216.396,219.81,227.82,229.606,227.812,225.629,224.873,221.429,220.241,224.399,242.378
258.307,248.566,239.497,232.012,228.645,231.892,238.864,258.131,287.009,317.493,332.153,346.95,349.887,345.346,339.571,340.672,350.277,376.13,421.287,487.844
178.327,170.774,163.722,157.334,152.054,147.837,142.605,144.368,150.723,158.639,158.282,166.558,170.001,169.276,167.536,166.881,165.048,166.833,170.879,184.978
490.678,488.526,478.984,463.809,451.864,456.115,485.024,546.977,627.561,702.358,748.044,776.383,781.398,772.032,757.167,745.373,739.065,747.471,769.752,806.679
153.542,152.735,151.599,149.272,148.227,149.255,150.096,158.294,170.277,181.903,185.237,196.746,204.582,209.482,214.113,220.406,224.817,233.023,247.146,277.76
