ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,umsy1,q1,q2,q3,q4,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
1.10272,0.9728,0.311974,0.650509,0.159161,0.0588235,1.47059, 973.183, 186.166, 144.011, 46.7678, 1,0.208047,0.100401,0.0802326,0.0632631,453.483,9.38638,0.89339,14.312,2.45573,9,0.5,9.24485,1.51495,9.05625,1.06207,158.355
0.680518,0.867692,0.306091,0.452766,0.110022,0.0588235,1.47059, 631.254, 155.362, 81.353, 13.0999, 0.999998,0.142311,0.123179,0.0986973,0.0664844,354.086,9.11727,0.92845,12.3261,2.56582,9,0.5,8.98498,1.34573,8.35106,0.948737,162.509
0.602633,0.739232,0.293734,0.422028,0.136897,0.0588235,1.47059, 621.79, 184.734, 66.5359, 5.09503, 0.993873,0.079787,0.106376,0.0841347,0.063832,367.314,9.10315,0.948868,9.90009,2.35086,9,0.5,8.57276,1.31688,8.45994,1.05718,146.758
0.210067,0.902213,0.257088,0.156308,0.0491228,0.0588235,1.47059, 301.937, 73.4265, 33.879, 10.5887, 0.999975,0.41265,0.194179,0.15402,0.137794,178.997,9.31028,0.931918,15.5638,3.4145,9,0.5,8.4219,1.44203,8.97866,1.18495,151.245
0.397787,0.967314,0.286134,0.25451,0.0757393,0.0588235,1.47059, 438.753, 91.5496, 57.5138, 22.3784, 1,0.190857,0.16696,0.130198,0.141465,206.224,9.86044,1.06738,11.2216,2.24901,9,0.5,8.27519,1.31254,9.47448,1.16528,149.856
0.775955,0.872592,0.328834,0.433401,0.178008,0.0588235,1.47059, 595.4, 143.239, 82.9753, 26.7313, 1,0.136553,0.127446,0.160147,0.0969339,265.102,9.68138,0.958222,11.0854,2.32253,9,0.5,10.0373,1.50131,8.87708,1.01139,145.472
2.02315,0.859616,0.353792,0.895037,0.392643,0.0588235,1.47059, 1271.19, 304.202, 189.878, 28.9617, 1,0.105327,0.0776141,0.0696833,0.0602476,480.478,9.43005,0.925701,12.5773,2.48578,9,0.5,9.04414,1.41168,9.26216,1.12728,152.968
0.268218,0.81975,0.276261,0.167752,0.0638303,0.0588235,1.47059, 323.123, 88.4865, 35.3933, 6.9121, 0.999004,0.307305,0.185642,0.210698,0.158552,155.544,9.45405,1.02416,13.3063,2.87274,9,0.5,9.556,1.60943,9.32348,1.24756,151.381
0.426032,0.909031,0.285201,0.26054,0.1007,0.0588235,1.47059, 473.807, 111.554, 58.8916, 15.8117, 1,0.142181,0.13884,0.122213,0.10588,242.561,9.56951,0.992868,11.0005,2.44932,9,0.5,8.91691,1.52431,9.17101,1.16997,141.364
1.27562,0.877566,0.353292,0.749564,0.340354,0.0588235,1.47059, 804.648, 187.146, 121.842, 30.5216, 1,0.0975942,0.0952485,0.0953811,0.0854675,407.52,9.56546,0.963241,10.7948,2.05682,9,0.5,9.43146,1.4305,9.65524,1.10344,150.112
0.26016,0.916942,0.266291,0.163305,0.0671662,0.0588235,1.47059, 343.241, 81.6543, 39.7448, 8.40635, 0.999777,0.165553,0.16399,0.138291,0.104849,165.11,9.38596,1.07294,11.0888,2.9723,9,0.5,8.06408,1.37813,7.91436,1.03252,156.617
0.880408,0.978258,0.341226,0.54798,0.272218,0.0588235,1.47059, 611.103, 110.367, 100.501, 68.8447, 1,0.099055,0.110345,0.172095,0.0980612,354.226,9.47003,0.905485,9.8531,1.88941,9,0.5,10.6296,1.50322,9.30833,1.05533,153.339
0.381629,0.99134,0.309921,0.276459,0.140632,0.0588235,1.47059, 342.685, 62.6016, 50.8479, 34.5313, 1,0.138184,0.13655,0.161041,0.133094,186.73,9.34826,0.967505,9.81728,1.91685,9,0.5,9.23408,1.60089,9.15313,1.11921,146.444
0.225894,0.856529,0.275887,0.193966,0.0664819,0.0588235,1.47059, 273.053, 71.6943, 30.7935, 9.59981, 0.999932,0.252492,0.168371,0.187168,0.14661,167.311,9.90592,1.10045,13.1601,3.10835,9,0.5,9.46616,1.59846,9.267,1.18139,151.442
1.99899,0.894733,0.34476,1.04067,0.317126,0.0588235,1.47059, 1348.93, 303.34, 204.367, 49.7133, 1,0.121469,0.0849897,0.0602383,0.054597,624.3,9.68193,0.89965,12.7243,2.14604,9,0.5,9.02795,1.29912,9.39115,1.05052,143.001
0.328383,0.864558,0.275841,0.206316,0.0718042,0.0588235,1.47059, 397.104, 101.675, 45.667, 9.62729, 0.999934,0.245039,0.184143,0.190607,0.157534,208.659,9.41803,0.987418,11.6874,2.28122,9,0.5,9.38858,1.55233,9.44775,1.17282,145.755
1.45227,0.933385,0.34845,0.954783,0.350687,0.0588235,1.47059, 951.714, 192.943, 153.458, 45.4923, 1,0.0776504,0.0709835,0.056098,0.05278,579.572,9.04192,0.846083,11.6628,2.35316,9,0.5,8.76325,1.36711,9.2844,1.08976,141.286
0.487869,0.8334,0.323435,0.351037,0.146133,0.0588235,1.47059, 391.324, 101.518, 50.9592, 14.8289, 1,0.217845,0.126781,0.116542,0.103351,216.863,9.64556,1.02203,13.7648,2.92554,9,0.5,8.87904,1.52105,9.09828,1.12029,149.391
2.63522,0.899044,0.334441,1.11374,0.385584,0.0588235,1.47059, 1931.85, 433.721, 284.058, 23.3871, 1,0.0797074,0.0683917,0.0507204,0.0415101,716.084,9.05591,0.898997,11.9811,2.22493,9,0.5,8.87543,1.3124,8.9165,1.0056,139.542
0.808815,0.753509,0.328695,0.600586,0.213032,0.0588235,1.47059, 621.32, 177.985, 75.8501, 9.58971, 0.999932,0.0763188,0.0966556,0.0867249,0.0860415,437.912,9.22303,0.934066,9.7814,2.17739,9,0.5,8.90607,1.42681,9.64378,1.16887,155.143
0.35278,0.948245,0.294113,0.282294,0.0897689,0.0588235,1.47059, 362.794, 76.9274, 48.7372, 22.829, 1,0.184659,0.135078,0.134854,0.114359,230.626,9.34041,0.942476,12.4719,2.89966,9,0.5,8.8812,1.50389,9.07574,1.11615,153.045
0.216203,0.833316,0.26803,0.152705,0.0625951,0.0588235,1.47059, 280.722, 75.4872, 30.5129, 7.51808, 0.999457,0.410477,0.212993,0.220665,0.158366,147.577,9.32871,0.95624,14.1888,2.9562,9,0.5,9.36535,1.52521,8.90344,1.13137,148.948
1.3194,0.773463,0.33542,0.785234,0.302978,0.0588235,1.47059, 959.608, 266.712, 122.725, 13.7631, 0.999999,0.0718104,0.0780277,0.0487685,0.0472115,465.228,9.35304,0.922113,11.2032,2.39109,9,0.5,8.04313,1.28468,8.73219,1.02957,147.037
0.406064,0.954638,0.312695,0.408415,0.17247,0.0588235,1.47059, 356.197, 71.841, 51.6878, 28.1793, 1,0.121757,0.111459,0.0920368,0.0903943,306.709,9.10062,0.903283,10.8765,2.13544,9,0.5,8.40986,1.35986,9.16537,1.11045,149.634
1.10416,0.738149,0.332343,0.650983,0.244364,0.0588235,1.47059, 823.35, 239.468, 100.44, 11.9086, 0.999993,0.0730896,0.0967332,0.080569,0.0714993,465.797,9.26924,0.880574,9.302,1.73093,9,0.5,8.67003,1.2076,9.12773,1.05992,152.486
1.12169,0.950681,0.341372,0.832664,0.314178,0.0588235,1.47059, 777.669, 152.936, 124.02, 42.3755, 1,0.096248,0.0752189,0.0623438,0.0507676,497.088,9.19042,0.89721,12.1229,2.41114,9,0.5,8.63485,1.34823,8.64297,0.982818,145.647
0.234357,0.735761,0.292669,0.176732,0.085704,0.0588235,1.47059, 244.064, 73.0055, 25.9337, 5.63368, 0.996425,0.168982,0.170667,0.16906,0.165506,136.047,9.25568,0.952048,10.485,2.52639,9,0.5,8.70834,1.4934,9.36121,1.13122,141.549
0.756291,0.910346,0.328474,0.412591,0.172474,0.0588235,1.47059, 582.023, 129.928, 84.4718, 43.5096, 1,0.172331,0.132063,0.107859,0.135124,264.624,9.89756,0.951413,11.9225,2.38242,9,0.5,8.35278,1.21313,10.016,1.23545,148.858
0.676298,0.91537,0.348514,0.591,0.221544,0.0588235,1.47059, 442.972, 94.9006, 69.305, 35.9864, 1,0.164729,0.120999,0.115024,0.0914639,359.098,9.31189,0.9175,12.1641,2.20004,9,0.5,9.43061,1.4707,9.22122,1.03474,142.387
1.89719,0.830091,0.360842,1.2142,0.337506,0.0588235,1.47059, 1128.26, 282.909, 166.634, 32.2314, 1,0.153687,0.082291,0.0617426,0.0597575,638.987,9.6381,0.927294,13.5621,2.17956,9,0.5,9.01351,1.32013,9.57473,1.08653,135.631
0.419055,0.908528,0.295318,0.267196,0.111107,0.0588235,1.47059, 426.457, 97.5355, 55.6721, 16.5405, 1,0.113179,0.142062,0.131546,0.111208,203.569,8.96111,0.869403,8.93163,1.78133,9,0.5,8.43741,1.35695,8.67343,1.05148,148.431
1.54476,0.899792,0.350887,0.889625,0.340038,0.0588235,1.47059, 993.026, 220.614, 153.525, 44.2412, 1,0.113211,0.0875807,0.0673246,0.0655154,506.673,9.68236,0.936939,12.4981,2.29651,9,0.5,9.04305,1.38368,9.66567,1.16506,144.282
1.61216,0.767919,0.344187,0.861355,0.292723,0.0588235,1.47059, 1092.87, 304.532, 143.035, 20.3944, 1,0.121657,0.0792477,0.0821724,0.0624973,542.577,9.60399,0.906836,12.4324,2.13621,9,0.5,9.74347,1.49834,9.41916,1.08049,156.426
5.71152,0.78795,0.341517,2.27349,0.501797,0.0588235,1.47059, 3955.2, 1079.48, 520.916, 17.8389, 1,0.0469749,0.0454153,0.0223148,0.0232797,1568.69,9.73424,0.983511,12.5695,2.34362,9,0.5,8.24719,1.1289,9.31342,1.09317,161.577
0.728447,0.913307,0.327182,0.447086,0.171303,0.0588235,1.47059, 566.559, 125.004, 82.4677, 34.9885, 1,0.098219,0.112738,0.0958614,0.0905869,289.103,9.50788,0.917573,10.2642,2.36857,9,0.5,8.60577,1.35366,9.17166,1.09162,147.207
0.60891,0.96378,0.338328,0.504391,0.198248,0.0588235,1.47059, 432.597, 83.4358, 68.5946, 50.0446, 1,0.127049,0.104702,0.113751,0.109253,315.247,9.6786,0.972096,11.3058,2.26953,9,0.5,9.21609,1.36891,9.88951,1.23355,152.131
0.306569,0.924196,0.257874,0.18994,0.0544713,0.0588235,1.47059, 437.402, 103.193, 49.667, 9.02061, 0.999879,0.176406,0.178677,0.185401,0.13806,198.168,9.3941,1.03707,10.739,2.33891,9,0.5,9.67529,1.65387,9.3179,1.1765,146.997
0.519318,0.962112,0.311491,0.33923,0.124082,0.0588235,1.47059, 460.185, 90.4912, 67.4085, 38.995, 1,0.110165,0.145002,0.11225,0.112942,215.204,9.17282,0.867078,9.29922,2.01039,9,0.5,8.07296,1.36537,8.91531,1.06736,144.392
0.91838,0.677182,0.341803,0.600126,0.234104,0.0588235,1.47059, 634.521, 197.712, 73.5623, 9.34289, 0.999912,0.10109,0.0988976,0.0850485,0.0750767,353.648,9.31137,0.889634,10.8818,2.10394,9,0.5,8.68892,1.28071,9.09371,1.09593,139.878
1.16898,0.820962,0.358932,0.905623,0.551436,0.0588235,1.47059, 705.588, 178.062, 103.474, 26.2999, 1,0.112026,0.0702932,0.0636778,0.0596005,477.903,9.13351,0.847533,12.9109,2.51397,9,0.5,8.671,1.26491,9.22366,1.10556,156.297
0.732878,0.872542,0.323953,0.537599,0.20412,0.0588235,1.47059, 585.339, 141.16, 80.1224, 16.1058, 1,0.153291,0.100508,0.0761501,0.0740479,389.637,9.25819,0.965528,13.5345,2.73334,9,0.5,8.7163,1.48519,9.39345,1.18529,141.957
0.731722,0.827949,0.320855,0.385411,0.147041,0.0588235,1.47059, 599.577, 154.13, 78.7244, 16.5602, 1,0.251915,0.134739,0.131031,0.114455,253.568,8.96426,0.823524,14.358,2.99021,9,0.5,9.02595,1.33114,9.36825,1.10442,150.688
0.25912,0.857949,0.301922,0.159471,0.102312,0.0588235,1.47059, 249.083, 63.7889, 30.8146, 14.6431, 1,2.24582,0.189938,0.259857,0.181781,126.657,9.99634,1.08402,22.0838,3.50669,9,0.5,9.95304,1.62004,9.26508,1.14462,161.495
1.87368,0.864822,0.372735,0.994519,0.394762,0.0588235,1.47059, 1016.93, 236.362, 162.526, 45.7612, 1,0.140451,0.0932163,0.106685,0.0912478,461.331,9.56633,0.907821,12.551,2.08865,9,0.5,10.3654,1.54697,10.3321,1.20091,143.248
0.489327,0.808913,0.288911,0.369704,0.0972614,0.0588235,1.47059, 526.658, 143.896, 60.271, 9.35556, 0.999914,0.0998575,0.123766,0.0922866,0.0673131,344.959,9.27919,0.916645,10.6234,2.41104,9,0.5,8.85827,1.40269,8.55231,1.09758,163.517
0.600492,0.910279,0.329683,0.385182,0.158456,0.0588235,1.47059, 457.58, 102.15, 66.4944, 31.5891, 1,0.118704,0.125987,0.138014,0.127987,226.163,9.65967,0.968726,9.54871,1.77646,9,0.5,8.99197,1.42803,9.38764,1.0544,145.699
0.391634,0.785139,0.299243,0.263396,0.0958665,0.0588235,1.47059, 385.238, 107.418, 44.798, 11.1156, 0.999985,0.525022,0.163477,0.147349,0.139657,196.484,9.19498,0.849881,16.9682,3.20133,9,0.5,8.96577,1.4434,9.54576,1.1776,159.437
0.975645,0.83459,0.329564,0.625619,0.237124,0.0588235,1.47059, 744.171, 188.643, 101.138, 25.5875, 1,0.0564882,0.0905012,0.0583583,0.063855,419.464,9.29142,0.840476,8.88599,1.75175,9,0.5,7.9822,1.12309,9.24253,1.10154,150.357
0.281294,0.706378,0.309731,0.218785,0.113262,0.0588235,1.47059, 252.996, 77.417, 27.5295, 6.31667, 0.998194,0.167483,0.163692,0.250868,0.167524,155.588,9.19057,0.909338,9.61629,1.77823,9,0.5,10.0119,1.5881,9.21824,1.1518,156.735
0.849723,0.887117,0.319251,0.573183,0.222684,0.0588235,1.47059, 705.604, 166.926, 96.6549, 24.4743, 1,0.0691634,0.0936424,0.0713454,0.0645767,392.229,9.6513,0.967449,9.77261,1.91348,9,0.5,8.76736,1.32263,9.29383,1.17211,156.634
0.250461,0.784997,0.273102,0.215378,0.0728461,0.0588235,1.47059, 310.484, 88.9349, 32.3887, 5.04883, 0.993583,0.149792,0.159202,0.136688,0.136819,192.807,9.34891,1.02651,10.3051,2.41358,9,0.5,8.31665,1.35356,9.29989,1.18465,150.374
0.695662,0.928906,0.327546,0.583249,0.198833,0.0588235,1.47059, 539.447, 113.975, 80.288, 34.0225, 1,0.111248,0.10742,0.0881959,0.10023,385.724,9.21297,0.885222,10.8329,1.99126,9,0.5,8.84618,1.36844,9.98023,1.13381,156.578
0.554356,0.941508,0.332003,0.40187,0.178572,0.0588235,1.47059, 414.514, 86.1968, 62.5041, 35.886, 1,0.134165,0.110203,0.109363,0.107861,239.917,9.72723,1.00239,11.6178,2.53588,9,0.5,8.83669,1.35069,9.57814,1.18803,148.017
0.252234,0.864367,0.306715,0.224726,0.0921095,0.0588235,1.47059, 232.736, 57.7519, 29.9172, 14.639, 1,0.142742,0.155901,0.166329,0.145777,157.652,9.29861,0.942371,9.50399,1.8708,9,0.5,8.86377,1.46472,9.12519,1.11363,150.425
0.375282,0.942833,0.311153,0.233494,0.13415,0.0588235,1.47059, 333.498, 70.6987, 46.9825, 23.7965, 1,0.194789,0.161459,0.185728,0.159736,163.907,9.45621,0.990512,11.0724,2.29567,9,0.5,9.30213,1.50075,9.4415,1.15297,136.641
0.191025,0.717496,0.272939,0.157507,0.062101,0.0588235,1.47059, 237.155, 73.0899, 23.0664, 4.18395, 0.984762,0.540098,0.183627,0.179828,0.159288,155.778,9.31138,0.955477,16.1841,3.21232,9,0.5,8.96095,1.60253,9.28203,1.19138,146.322
0.248056,0.933771,0.287472,0.245428,0.0865232,0.0588235,1.47059, 270.388, 58.5906, 35.3605, 16.0347, 1,0.137573,0.151509,0.136345,0.0992324,207.062,8.72165,0.838985,10.5129,2.34884,9,0.5,9.08773,1.63582,8.55495,1.07175,146.009
0.252559,0.956529,0.251726,0.180193,0.0435694,0.0588235,1.47059, 381.894, 83.7363, 44.2943, 15.3082, 1,0.206895,0.187376,0.176321,0.116241,194.332,9.36945,0.931005,11.382,2.29084,9,0.5,9.44264,1.57113,8.6713,1.15855,149.906
0.196646,0.927838,0.277895,0.163543,0.0849849,0.0588235,1.47059, 233.438, 52.9082, 28.9992, 16.7782, 1,0.218253,0.183419,0.241482,0.179509,146.479,9.34459,0.935708,11.1801,2.70959,9,0.5,9.54916,1.53799,9.24406,1.13204,151.312
0.735691,0.873478,0.344836,0.52811,0.253956,0.0588235,1.47059, 496.145, 117.808, 72.4354, 24.0239, 1,0.11012,0.101324,0.0897187,0.0957221,280.787,9.61739,1.00252,10.8994,2.17811,9,0.5,8.54264,1.40056,9.55965,1.19403,151.001
0.492424,0.95405,0.318671,0.370833,0.121329,0.0588235,1.47059, 410.882, 83.4056, 60.3615, 32.9067, 1,0.237538,0.150826,0.116322,0.116901,274.425,9.4834,0.962247,12.9446,2.36192,9,0.5,8.60823,1.2945,9.47269,1.15045,144.859
0.373524,0.906761,0.298252,0.281525,0.112001,0.0588235,1.47059, 370.582, 85.6017, 48.489, 18.4276, 1,0.132131,0.150887,0.136122,0.112912,201.102,9.28059,0.923809,9.72051,2.01611,9,0.5,8.57964,1.41399,8.69627,1.1052,141.736
0.645873,0.927375,0.316996,0.297503,0.109702,0.0588235,1.47059, 546.499, 118.178, 77.9179, 27.2134, 1,0.274902,0.163256,0.178513,0.157869,213.327,9.32828,0.926798,12.0419,2.17409,9,0.5,8.79085,1.27872,9.14493,1.03064,152.857
1.72803,0.824132,0.358305,0.893219,0.358601,0.0588235,1.47059, 1048.13, 264.923, 153.104, 27.6341, 1,0.115873,0.083487,0.0650056,0.0606001,470.254,9.39593,0.89564,12.0927,2.11979,9,0.5,8.4792,1.18532,9.02578,1.02175,139.814
0.294216,0.864929,0.291191,0.262014,0.108184,0.0588235,1.47059, 310.39, 78.2844, 37.6608, 10.4017, 0.99997,0.163516,0.144022,0.136072,0.113076,225.957,9.30454,0.986691,11.6852,2.75348,9,0.5,8.83687,1.42011,9.0299,1.12467,149.959
1.53471,0.863975,0.376062,1.06875,0.572667,0.0588235,1.47059, 812.172, 188.371, 131.117, 47.9922, 1,0.113111,0.069747,0.0703573,0.0595533,489.687,9.55501,0.901971,12.7706,2.30391,9,0.5,9.37693,1.36893,9.3904,1.03832,146.234
0.865883,0.780023,0.301169,0.449866,0.125434,0.0588235,1.47059, 837.737, 236.165, 96.5502, 8.57957, 0.999812,0.125962,0.113058,0.0841794,0.0733472,359.924,9.27964,0.935575,11.7623,2.37929,9,0.5,8.62167,1.36447,9.00919,1.11307,152.005
0.214208,0.913329,0.302616,0.182461,0.114602,0.0588235,1.47059, 204.688, 46.7069, 27.2257, 18.4162, 1,0.150053,0.143212,0.203159,0.17541,129.688,9.38622,0.968163,9.53495,1.98337,9,0.5,9.41399,1.69982,9.53057,1.2385,150.77
0.404956,0.954997,0.285169,0.221957,0.0704425,0.0588235,1.47059, 450.495, 94.9493, 59.1299, 25.9586, 1,0.163821,0.173549,0.168909,0.148029,187.872,9.46631,0.930935,10.346,2.22677,9,0.5,9.04543,1.49859,9.3644,1.18758,146.677
1.09021,0.983188,0.371106,1.04268,0.516168,0.0588235,1.47059, 599.101, 104.202, 107.772, 86.0229, 1,0.0823923,0.0682651,0.0706516,0.0592312,519.075,9.96319,1.0078,11.7278,2.25153,9,0.5,9.48185,1.38409,9.56855,1.15208,145.469
0.704682,0.914269,0.310649,0.379277,0.146456,0.0588235,1.47059, 628.889, 140.812, 86.7763, 27.141, 1,0.110465,0.125091,0.107122,0.0952708,267.726,9.38064,0.906075,10.4371,2.46094,9,0.5,8.44371,1.30243,8.92734,1.11322,137.524
0.475493,0.958508,0.299776,0.327782,0.10508,0.0588235,1.47059, 465.585, 94.321, 64.91, 25.2605, 1,0.124621,0.131591,0.131555,0.0965744,241.144,9.0659,0.894146,10.3541,2.049,9,0.5,9.36498,1.5478,8.96837,1.16173,148.834
0.168258,0.899024,0.285617,0.170226,0.0611369,0.0588235,1.47059, 186.438, 44.2625, 23.1153, 12.4928, 0.999996,0.304993,0.174974,0.179994,0.166143,155.831,9.13436,0.932933,12.8119,2.69483,9,0.5,8.46632,1.34531,9.03382,1.11537,156.275
0.511179,0.895559,0.349252,0.495384,0.241121,0.0588235,1.47059, 332.874, 74.0443, 51.376, 42.5505, 1,0.182165,0.112703,0.118858,0.101765,270.883,9.35765,0.873855,13.0521,2.57157,9,0.5,9.39983,1.43355,9.51914,1.1355,142.566
1.30358,0.903801,0.341306,0.707844,0.365121,0.0588235,1.47059, 904.252, 199.157, 137.254, 39.813, 1,0.103405,0.0755325,0.0561932,0.0583969,438.65,9.32355,0.873984,12.9037,2.78631,9,0.5,8.16801,1.27773,9.16821,1.11657,144.488
0.40993,0.768088,0.295765,0.290237,0.0913601,0.0588235,1.47059, 415.554, 120.239, 45.9373, 6.85631, 0.998947,0.11695,0.117744,0.0939851,0.0773991,238.518,9.53942,1.03601,10.926,2.44665,9,0.5,8.39798,1.39355,8.55775,1.10204,151.438
0.354453,0.789787,0.313097,0.319226,0.130548,0.0588235,1.47059, 309.873, 85.9052, 37.3448, 9.88301, 0.999949,0.131079,0.127923,0.115233,0.111655,237.725,9.42136,0.984903,10.5707,2.09827,9,0.5,8.71849,1.41278,9.44846,1.24056,147.643
0.3953,0.687624,0.270615,0.194751,0.0511524,0.0588235,1.47059, 501.258, 158.821, 46.4695, 2.7581, 0.936588,0.234766,0.179581,0.173136,0.125274,184.339,9.06384,0.960952,12.3626,2.63113,9,0.5,9.35804,1.58772,8.93335,1.1671,146.759
0.559817,0.939684,0.29656,0.329101,0.100149,0.0588235,1.47059, 563.599, 119.998, 76.253, 18.9052, 1,0.20579,0.156301,0.118594,0.0993975,281.159,8.90198,0.879222,12.681,2.45093,9,0.5,8.947,1.4088,9.14997,1.15269,146.414
0.867198,0.883909,0.30876,0.558387,0.163995,0.0588235,1.47059, 786.393, 191.282, 102.492, 20.1281, 1,0.0962513,0.0958,0.071142,0.0609291,453.931,10.0279,1.06369,11.7847,2.44349,9,0.5,9.1933,1.56094,9.36002,1.18446,144.616
0.902413,0.855713,0.333633,0.658919,0.224292,0.0588235,1.47059, 665.895, 162.887, 93.2763, 23.8745, 1,0.0945602,0.0893432,0.0595608,0.0685836,408.992,9.3016,0.890506,11.9521,2.53641,9,0.5,8.23179,1.25874,9.60967,1.15895,151.194
0.380439,0.968255,0.283556,0.259552,0.0853073,0.0588235,1.47059, 429.323, 88.242, 56.2462, 16.4441, 1,0.184001,0.168556,0.133634,0.133421,238.625,9.23695,0.998986,11.523,2.44833,9,0.5,8.61106,1.34034,9.59556,1.27999,148.179
2.31865,0.764564,0.358075,1.46514,0.46959,0.0588235,1.47059, 1408.88, 390.774, 191.537, 23.8752, 1,0.0689163,0.0623438,0.0516573,0.0366149,797.594,9.64317,0.908883,11.6887,2.07025,9,0.5,9.47903,1.51669,8.8336,1.00513,146.428
0.397251,0.870956,0.30653,0.343198,0.0881538,0.0588235,1.47059, 367.122, 91.2898, 46.9, 15.3118, 1,0.106572,0.118207,0.103147,0.102491,259.109,9.78032,1.05264,10.3549,2.30079,9,0.5,8.80702,1.53693,9.52558,1.19232,160.12
0.479414,0.915614,0.317181,0.338456,0.183808,0.0588235,1.47059, 405.024, 90.3278, 56.8354, 22.5047, 1,0.177442,0.121034,0.0960523,0.10927,233.647,9.35934,0.956454,12.4771,2.63728,9,0.5,7.92896,1.29487,9.3101,1.13597,145.983
0.773452,0.962142,0.318097,0.547737,0.223833,0.0588235,1.47059, 648.467, 130.012, 95.1252, 25.9172, 1,0.186526,0.0813201,0.066614,0.0496034,421.01,9.46912,1.02004,15.4389,2.92852,9,0.5,8.96348,1.55251,8.62238,1.14864,150.461
0.300123,0.834141,0.282645,0.172701,0.0708306,0.0588235,1.47059, 341.444, 91.1161, 38.7742, 7.03474, 0.999119,0.353984,0.177054,0.178075,0.153264,133.371,9.31754,1.02727,13.7492,2.90043,9,0.5,8.47562,1.445,8.67374,0.983227,148.254
1.45675,0.872673,0.299391,0.500581,0.118954,0.0588235,1.47059, 1431.13, 350.797, 182.504, 20.0514, 1,0.19476,0.126778,0.0897383,0.0797298,416.13,9.35459,0.87838,13.4672,2.4994,9,0.5,9.00433,1.48297,9.31289,1.11363,145.14
0.210218,0.880691,0.264,0.147904,0.0647003,0.0588235,1.47059, 283.281, 70.98, 31.8229, 8.14288, 0.999709,0.246431,0.203911,0.164464,0.163103,142.023,9.1643,0.952862,12.4028,2.99963,9,0.5,8.44599,1.44958,9.30072,1.18479,145.126
0.437063,0.773575,0.284476,0.248654,0.0830989,0.0588235,1.47059, 489.209, 140.127, 53.0212, 6.50872, 0.99851,0.278457,0.164893,0.126087,0.134349,222.654,9.16576,0.915025,13.9214,2.91295,9,0.5,8.37046,1.37498,9.48066,1.14511,157.163
0.613112,0.759152,0.324726,0.4494,0.181455,0.0588235,1.47059, 486.575, 139.183, 59.0295, 11.8928, 0.999993,0.132229,0.109885,0.110462,0.0949475,278.081,9.50567,0.94775,11.6166,2.38268,9,0.5,9.14399,1.37022,9.37053,1.123,147.133
0.338745,0.909566,0.275726,0.215042,0.0780092,0.0588235,1.47059, 410.061, 97.3438, 49.2342, 12.0856, 0.999994,0.157533,0.158834,0.138248,0.105186,195.209,9.43232,1.00064,11.0014,2.348,9,0.5,9.0538,1.49302,8.79959,1.12938,153.153
0.339363,0.817461,0.324033,0.282687,0.137995,0.0588235,1.47059, 270.867, 71.1508, 35.2536, 17.0552, 1,0.235194,0.16256,0.188643,0.17337,172.347,9.31356,0.892891,12.2998,2.41742,9,0.5,9.75571,1.60577,10.0101,1.20578,141.698
0.569926,0.899303,0.293548,0.390998,0.102225,0.0588235,1.47059, 588.997, 138.047, 75.507, 16.0889, 1,0.0931725,0.12332,0.0904715,0.0781375,348.272,9.10944,0.891248,9.94903,2.13303,9,0.5,8.6216,1.33051,9.02157,1.12875,139.257
0.216605,0.896642,0.257276,0.176524,0.059439,0.0588235,1.47059, 310.781, 75.7833, 34.709, 7.63538, 0.999517,0.107946,0.157435,0.120597,0.111498,193.976,8.95393,0.917064,8.94095,2.34397,9,0.5,8.09342,1.42372,8.81579,1.16729,146.918
0.54742,0.770783,0.285828,0.379006,0.11115,0.0588235,1.47059, 605.434, 175.715, 65.1805, 7.68423, 0.99954,0.0945373,0.116047,0.0979996,0.070363,333.614,9.68301,1.01023,10.3498,2.13424,9,0.5,9.41364,1.49629,9.00013,1.159,143.711
1.17641,0.864069,0.353549,0.816329,0.369397,0.0588235,1.47059, 740.572, 175.842, 111.092, 30.6394, 1,0.0596197,0.076935,0.0699052,0.0562757,395.643,9.4613,0.925842,10.086,2.12845,9,0.5,9.45436,1.57848,9.28329,1.1746,150.1
0.512797,0.776867,0.325381,0.368132,0.155785,0.0588235,1.47059, 404.776, 113.133, 50.2704, 14.9416, 1,0.330191,0.138935,0.141458,0.122359,258.979,9.61432,0.944146,14.8524,2.72066,9,0.5,9.52466,1.53734,9.63753,1.14619,151.34
0.658176,0.953929,0.300148,0.327351,0.107572,0.0588235,1.47059, 642.401, 134.037, 88.2458, 23.4193, 1,0.165569,0.151484,0.136023,0.0952184,281.731,9.43517,0.980702,11.5348,2.31306,9,0.5,9.50159,1.62105,8.81308,1.05511,150.066
